brand, total_sales, type
Nike, 1, Lebron
Nike, 1, Lebron
Nike, 1, Lebron
Nike, 2, Lebron
Nike, 4, Lebron
Nike, 5, Lebron
Nike, 1, Lebron
Nike, 1, Lebron
Nike, 1, Lebron
Nike, 5, Lebron
Nike, 14, Lebron
Nike, 12, Lebron
Nike, 3, Lebron
Nike, 4, Lebron
Nike, 7, Lebron
Nike, 1, Lebron
Nike, 3, Lebron
Nike, 5, Lebron
Nike, 3, Lebron
Nike, 3, Lebron
Nike, 3, Lebron
Nike, 5, Lebron
Nike, 6, Lebron
Nike, 2, Lebron
Nike, 1, Lebron
Nike, 20, Lebron
Nike, 13, Lebron
Nike, 8, Lebron
Nike, 12, Lebron
Nike, 15, Lebron
Nike, 12, Lebron
Nike, 35, Lebron
Nike, 1, Lebron
Nike, 2, Lebron
Nike, 2, Lebron
Nike, 2, Lebron
Nike, 2, Lebron
Nike, 2, Lebron
Nike, 1, Lebron
Nike, 1, Lebron
Nike, 11, Lebron
Nike, 10, Lebron
Nike, 8, Lebron
Nike, 1, Lebron
Nike, 6, Lebron
Nike, 16, Lebron
Nike, 8, Lebron
Nike, 11, Lebron
Nike, 4, Lebron
Nike, 16, Lebron
Nike, 3, Lebron
Nike, 8, Lebron
Nike, 9, Lebron
Nike, 10, Lebron
Nike, 1, Lebron
Nike, 1, Lebron
Nike, 7, Lebron
Nike, 2, Lebron
Nike, 8, Lebron
Nike, 5, Lebron
Nike, 10, Lebron
Nike, 75, Lebron
Nike, 2, Lebron
Nike, 19, Lebron
Nike, 20, Lebron
Nike, 1, Lebron
Nike, 45, Lebron
Nike, 8, Lebron
Nike, 27, Lebron
Nike, 41, Lebron
Nike, 8, Lebron
Nike, 4, Lebron
Nike, 3, Lebron
Nike, 85, Lebron
Nike, 10, Lebron
Nike, 45, Lebron
Nike, 56, Lebron
Nike, 51, Lebron
Nike, 12, Lebron
Nike, 28, Lebron
Nike, 35, Lebron
Nike, 8, Lebron
Nike, 2, Lebron
Nike, 10, Lebron
Nike, 16, Lebron
Nike, 1, Lebron
Nike, 12, Lebron
Nike, 14, Lebron
Nike, 18, Lebron
Nike, 16, Lebron
Nike, 7, Lebron
Nike, 37, Lebron
Nike, 3, Lebron
Nike, 20, Lebron
Nike, 30, Lebron
Nike, 1, Lebron
Nike, 31, Lebron
Nike, 30, Lebron
Nike, 181, Lebron
Nike, 38, Lebron
Nike, 31, Lebron
Nike, 7, Lebron
Nike, 119, Lebron
Nike, 1, Lebron
Nike, 1, Lebron
Nike, 22, Lebron
Nike, 6, Lebron
Nike, 25, Lebron
Nike, 62, Lebron
Nike, 91, Lebron
Nike, 13, Lebron
Nike, 96, Lebron
Nike, 2, Lebron
Nike, 24, Lebron
Nike, 17, Lebron
Nike, 16, Lebron
Nike, 15, Lebron
Nike, 26, Lebron
Nike, 8, Lebron
Nike, 19, Lebron
Nike, 31, Lebron
Nike, 47, Lebron
Nike, 26, Lebron
Nike, 9, Lebron
Nike, 1, Lebron
Nike, 2, Lebron
Nike, 22, Lebron
Nike, 12, Lebron
Nike, 1, Lebron
Nike, 1, Lebron
Nike, 2, Lebron
Nike, 1, Lebron
Nike, 2, Lebron
Nike, 2, Lebron
Nike, 1, Lebron
Nike, 2, Lebron
Nike, 1, Lebron
Nike, 2, Lebron
Nike, 3, Lebron
Nike, 1, Lebron
Nike, 1, Lebron
Nike, 16, Lebron
Nike, 19, Lebron
Nike, 507, Lebron
Nike, 6, Lebron
Nike, 2, Lebron
Nike, 2, Lebron
Nike, 10, Lebron
Nike, 106, Lebron
Nike, 616, Lebron
Nike, 651, Lebron
Nike, 263, Lebron
Nike, 201, Lebron
Nike, 354, Lebron
Nike, 245, Lebron
Nike, 111, Lebron
Nike, 39, Lebron
Nike, 199, Lebron
Nike, 2, Lebron
Nike, 901, Lebron
Nike, 173, Lebron
Nike, 1, Lebron
Nike, 115, Lebron
Nike, 7, Lebron
Nike, 7, Lebron
Nike, 5, Lebron
Nike, 13, Lebron
Nike, 2, Lebron
Nike, 13, Lebron
Nike, 2, Lebron
Nike, 9, Lebron
Nike, 77, Lebron
Nike, 100, Lebron
Nike, 37, Lebron
Nike, 1, Lebron
Nike, 5, Lebron
Nike, 6, Lebron
Nike, 20, Lebron
Nike, 3, Lebron
Nike, 2, Lebron
Nike, 3, Lebron
Nike, 4, Lebron
Nike, 18, Lebron
Nike, 31, Lebron
Nike, 13, Lebron
Nike, 3, Lebron
Nike, 12, Lebron
Nike, 34, Lebron
Nike, 2, Lebron
Nike, 262, Lebron
Nike, 1, Lebron
Nike, 2, Lebron
Nike, 51, Lebron
Nike, 44, Lebron
Nike, 13, Lebron
Nike, 5, Lebron
Nike, 12, Lebron
Nike, 711, Lebron
Nike, 7, Lebron
Nike, 1, Lebron
Nike, 1, Lebron
Nike, 1, Lebron
Nike, 1, Lebron
Nike, 1, Lebron
Nike, 6, Lebron
Nike, 2, Lebron
Nike, 2, Lebron
Nike, 3, Lebron
Nike, 11, Lebron
Nike, 46, Lebron
Nike, 4, Lebron
Nike, 1, Lebron
Nike, 3, Lebron
Nike, 6, Lebron
Nike, 4, Lebron
Nike, 88, Other
Nike, 57, Other
Nike, 69, Other
Nike, 57, Other
Nike, 36, Other
Nike, 111, Other
Nike, 13, Other
Nike, 9, Other
Nike, 6, Other
Nike, 8, Other
Nike, 456, Other
Nike, 3, Other
Nike, 27, Other
Nike, 11, Other
Nike, 14, Other
Nike, 4, Other
Nike, 1, Other
Nike, 6, Other
Nike, 48, Other
Nike, 349, Other
Nike, 478, Other
Nike, 18, Other
Nike, 10, Other
Nike, 9, Other
Nike, 14, Other
Nike, 23, Other
Nike, 13, Other
Nike, 25, Other
Nike, 34, Other
Nike, 73, Other
Nike, 105, Other
Nike, 13, Other
Nike, 953, Other
Nike, 79, Other
Nike, 78, Other
Nike, 35, Other
Nike, 9, Other
Nike, 10, Other
Nike, 8, Other
Nike, 2, Other
Nike, 16, Other
Nike, 6, Other
Nike, 9, Other
Nike, 14, Other
Nike, 2, Other
Nike, 9, Other
Nike, 11, Other
Nike, 4, Other
Nike, 18, Other
Nike, 5, Other
Nike, 2, Other
Nike, 7, Other
Nike, 45, Other
Nike, 22, Other
Nike, 25, Other
Nike, 37, Other
Nike, 21, Other
Nike, 3, Other
Nike, 9, Other
Nike, 11, Other
Nike, 22, Other
Nike, 18, Other
Nike, 29, Other
Nike, 11, Other
Nike, 16, Other
Nike, 71, Other
Nike, 47, Other
Nike, 57, Other
Nike, 2, Other
Nike, 17, Other
Nike, 37, Other
Nike, 64, Other
Nike, 11, Other
Nike, 12, Other
Nike, 11, Other
Nike, 15, Other
Nike, 20, Other
Nike, 224, Kyrie
Nike, 14, Other
Nike, 423, Other
Nike, 361, Other
Nike, 573, Other
Nike, 81, Other
Nike, 27, Other
Nike, 148, Other
Nike, 93, Other
Nike, 191, Other
Nike, 228, Other
Nike, 178, Other
Nike, 186, Other
Nike, 290, Other
Nike, 67, Other
Nike, 20, Other
Nike, 13, Other
Nike, 42, Other
Nike, 30, Other
Nike, 9, Other
Nike, 1, Other
Nike, 2, Other
Nike, 3, Other
Nike, 15, Other
Nike, 2, Other
Nike, 147, Other
Nike, 167, Other
Nike, 89, Other
Nike, 8, Other
Nike, 5, Other
Nike, 27, Other
Nike, 1, Other
Nike, 6, Other
Nike, 39, Other
Nike, 57, Other
Nike, 30, Other
Nike, 12, Other
Nike, 583, Other
Nike, 17, Other
Nike, 14, Other
Nike, 152, Other
Nike, 8, Other
Nike, 11, Other
Nike, 25, Other
Nike, 247, Other
Nike, 46, Other
Nike, 239, Other
Nike, 25, Other
Nike, 47, Other
Nike, 87, Other
Nike, 76, Other
Nike, 248, Other
Nike, 4, Other
Nike, 16, Other
Nike, 53, Other
Nike, 857, Other
Nike, 184, Other
Nike, 15, Other
Nike, 68, Other
Nike, 294, Other
Nike, 72, Other
Nike, 45, Other
Nike, 9, Other
Nike, 317, Other
Nike, 71, Other
Nike, 38, Other
Nike, 17, Other
Nike, 5, Other
Nike, 2, Other
Nike, 7, Other
Nike, 4, Other
Nike, 1, Other
Nike, 8, Other
Nike, 4, Other
Nike, 210, Other
Nike, 39, Other
Nike, 117, Other
Nike, 26, Other
Nike, 144, Other
Nike, 79, Other
Nike, 52, Other
Nike, 15, Other
Nike, 1792, Other
Nike, 2, Other
Nike, 3, Other
Nike, 1, Other
Nike, 9, Other
Nike, 11, Other
Nike, 18, Other
Nike, 178, Other
Nike, 11, Other
Nike, 19, Other
Nike, 1, Other
Nike, 4, Other
Nike, 519, Other
Nike, 49, Other
Nike, 20, Other
Nike, 9, Other
Nike, 464, Other
Nike, 31, Other
Nike, 22, Other
Nike, 80, Other
Nike, 6, Other
Nike, 70, Other
Nike, 6, Other
Nike, 44, Other
Nike, 25, Other
Nike, 23, Other
Nike, 83, Other
Nike, 4, Other
Nike, 26, Other
Nike, 18, Other
Nike, 77, Other
Nike, 5, Other
Nike, 60, Other
Nike, 7, Other
Nike, 5, Other
Nike, 8, Other
Nike, 76, Other
Nike, 5, Other
Nike, 5, Other
Nike, 8, Other
Nike, 1, Other
Nike, 17, Other
Nike, 34, Other
Nike, 16, Other
Nike, 12, Other
Nike, 42, Other
Nike, 2, Other
Nike, 12, Other
Nike, 7, Other
Nike, 7, Other
Nike, 1, Other
Nike, 64, Other
Nike, 46, Other
Nike, 160, Other
Nike, 5, Other
Nike, 5, Other
Nike, 33, Other
Nike, 223, Other
Nike, 210, Other
Nike, 2, Other
Nike, 19, Other
Nike, 1, Other
Nike, 1, Other
Nike, 2, Other
Nike, 10, Other
Nike, 2, Other
Nike, 745, Other
Nike, 745, Other
Nike, 43, Other
Nike, 9, Other
Nike, 1, Other
Nike, 1, Other
Nike, 371, Other
Nike, 2, Other
Nike, 123, Other
Nike, 8, Other
Nike, 6, Other
Nike, 5, Other
Nike, 2, Other
Nike, 11, Other
Nike, 3, Other
Nike, 4, Other
Nike, 2, Other
Nike, 14, Other
Nike, 1, Other
Nike, 84, Other
Nike, 65, Other
Nike, 24, Other
Nike, 12, Other
Nike, 4, Other
Nike, 24, Other
Nike, 33, Other
Nike, 58, Other
Nike, 4, Other
Nike, 14, Other
Nike, 10, Other
Nike, 27, Other
Nike, 3, Other
Nike, 145, Other
Nike, 10, Other
Nike, 5, Other
Nike, 9, Other
Nike, 4, Other
Nike, 8, Other
Nike, 85, Other
Nike, 241, Other
Nike, 66, Other
Nike, 4, Other
Nike, 3, Other
Nike, 8, Other
Nike, 1, Other
Nike, 1, Other
Nike, 1, Other
Nike, 2, Other
Nike, 1, Other
Nike, 4, Other
Nike, 2, Other
Nike, 3, Other
Nike, 4, Other
Nike, 3, Other
Nike, 12, Other
Nike, 1, Other
Nike, 5, Other
Nike, 10, Other
Nike, 2, Other
Nike, 23, Other
Nike, 216, Other
Nike, 7, Other
Nike, 3, Other
Nike, 4, Other
Nike, 1, Other
Nike, 1, Other
Nike, 1, Other
Nike, 5, Other
Nike, 2, Other
Nike, 1, Other
Nike, 3, Other
Nike, 1, Other
Nike, 29, Other
Nike, 70, Other
Nike, 18, Other
Nike, 4, Other
Nike, 10, Other
Nike, 2, Other
Nike, 1, Other
Nike, 1, Other
Nike, 8, Other
Nike, 1, Other
Nike, 2, Other
Nike, 1, Other
Nike, 3, Other
Nike, 2, Other
Nike, 109, Other
Nike, 7, Other
Nike, 1, Other
Nike, 3, Other
Nike, 1, Other
Nike, 11, Other
Nike, 5, Other
Nike, 3, Other
Nike, 9, Other
Nike, 3, Other
Nike, 4, Other
Nike, 37, Other
Nike, 630, Other
Nike, 726, Other
Nike, 133, Other
Nike, 8, Other
Nike, 1, Other
Nike, 4, Other
Nike, 1, Other
Nike, 5, Other
Nike, 2, Other
Nike, 3, Other
Nike, 1, Other
Nike, 1, Other
Nike, 1, Other
Nike, 1, Other
Nike, 20, Other
Nike, 2, Other
Nike, 3, Other
Nike, 2, Other
Nike, 18, Other
Nike, 7, Other
Nike, 5, Other
Nike, 13, Other
Nike, 41, Other
Nike, 1, Other
Nike, 2, Other
Nike, 5, Other
Nike, 9, Other
Nike, 3, Other
Nike, 1, Other
Nike, 1, Other
Nike, 4, Other
Nike, 4, Other
Nike, 1, Other
Nike, 1, Other
Nike, 15, Other
Nike, 1, Other
Nike, 1, Other
Nike, 1, Other
Nike, 1, Other
Nike, 2, Other
Nike, 11, Other
Nike, 208, Other
Nike, 2, Other
Nike, 22, Other
Nike, 1, Other
Nike, 2, Other
Nike, 1, Other
Nike, 1, Other
Nike, 29, Other
Nike, 8, Other
Nike, 6, Other
Nike, 9, Other
Nike, 1, Other
Nike, 1, Other
Nike, 7, Other
Nike, 3, Other
Nike, 2, Other
Nike, 5, Other
Nike, 9, Other
Nike, 2, Other
Nike, 2, Other
Nike, 3, Other
Nike, 4, Other
Nike, 1, Other
Nike, 1, Other
Nike, 1, Other
Nike, 1, Other
Nike, 1, Other
Nike, 3, Other
Nike, 1, Other
Nike, 5, Other
Nike, 14, Other
Nike, 2, Other
Nike, 10, Other
Nike, 8, Other
Nike, 2, Other
Nike, 6, Other
Nike, 1, Other
Nike, 1, Other
Nike, 3, Other
Nike, 8, Other
Nike, 8, Other
Nike, 6, Other
Nike, 12, Other
Nike, 15, Other
Nike, 42, Other
Nike, 1, Other
Nike, 7, Other
Nike, 1, Other
Nike, 28, Other
Nike, 6, Other
Nike, 1, Other
Nike, 4, Other
Nike, 3, Other
Nike, 10, Other
Nike, 34, Other
Nike, 8, Other
Nike, 10, Other
Nike, 1, Other
Nike, 5, Other
Nike, 5, Other
Nike, 12, Other
Nike, 6, Other
Nike, 26, Other
Nike, 1, Other
Nike, 2, Other
Nike, 3, Other
Nike, 4, Other
Nike, 2, Other
Nike, 3, Other
Nike, 29, Other
Nike, 13, Other
Nike, 2, Other
Nike, 3, Other
Nike, 9, Other
Nike, 1, Other
Nike, 3, Other
Nike, 5, Other
Nike, 3, Other
Nike, 2, Other
Nike, 9, Other
Nike, 2, Other
Nike, 1, Other
Nike, 7, Other
Nike, 8, Other
Nike, 3, Other
Nike, 1, Other
Nike, 2, Other
Nike, 4, Other
Nike, 1, Other
Nike, 3, Other
Nike, 8, Other
Nike, 12, Other
Nike, 6, Other
Nike, 3, Other
Nike, 6, Other
Nike, 9, Other
Nike, 1, Other
Nike, 1, Other
Nike, 2, Other
Nike, 1, Other
Nike, 3, Other
Nike, 1, Other
Nike, 1, Other
Nike, 1, Other
Nike, 1, Other
Nike, 3, Other
Nike, 1, Other
Nike, 2, Other
Nike, 1, Other
Nike, 3, Other
Nike, 2, Other
Nike, 5, Other
Nike, 1, Other
Nike, 2, Other
Nike, 9, Other
Nike, 6, Other
Nike, 3, Other
Nike, 3, Other
Nike, 1, Other
Nike, 3, Other
Nike, 1, Other
Nike, 2, Other
Nike, 3, Other
Nike, 3, Kyrie
Nike, 2, Other
Nike, 3, Other
Nike, 1, Other
Nike, 1, Other
Nike, 2, Other
Nike, 2, Other
Nike, 1, Other
Nike, 2, Other
Nike, 1, Other
Nike, 3, Other
Nike, 1, Other
Nike, 1, Other
Nike, 2, Other
Nike, 1, Other
Nike, 1, Other
Nike, 9, Other
Nike, 1, Other
Nike, 1, Other
Nike, 1, Other
Nike, 1, Other
Nike, 7, Other
Nike, 1, Other
Nike, 1, Other
Nike, 16, Other
Nike, 1, Other
Nike, 3, Other
Nike, 18, Other
Nike, 7, Other
Nike, 145, Other
Nike, 8, Other
Nike, 4, Other
Nike, 10, Other
Nike, 116, Other
Nike, 6, Other
Nike, 1, Other
Nike, 1, Other
Nike, 2, Other
Nike, 1, Other
Nike, 3, Other
Nike, 13, Other
Nike, 1, Other
Nike, 1, Other
Nike, 1, Other
Nike, 3, Other
Nike, 6, Other
Nike, 4, Other
Nike, 9, Other
Nike, 18, Other
Nike, 3, Other
Nike, 2, Other
Nike, 2, Other
Nike, 8, Other
Nike, 6, Other
Nike, 240, Other
Nike, 61, Other
Nike, 4, Other
Nike, 1, Other
Nike, 1, Other
Nike, 15, Other
Nike, 50, Other
Nike, 61, Other
Nike, 191, Other
Nike, 1, Other
Nike, 4, Other
Nike, 9, Other
Nike, 2, Other
Nike, 4, Other
Nike, 1, Other
Nike, 1, Other
Nike, 1, Other
Nike, 2, Other
Nike, 2, Other
Nike, 1, Other
Nike, 1, Other
Nike, 1, Other
Nike, 3, Other
Nike, 6, Other
Nike, 1, Other
Nike, 1, Other
Nike, 5, Other
Nike, 1, Other
Nike, 1, Other
Nike, 1, Other
Nike, 13, Other
Nike, 1, Other
Nike, 1, Other
Nike, 1, Other
Nike, 1, Other
Nike, 1, Other
Nike, 5, SB
Nike, 8, SB
Nike, 6, SB
Nike, 5, SB
Nike, 2, SB
Nike, 35, SB
Nike, 690, SB
Nike, 21, SB
Nike, 9, SB
Nike, 28, SB
Nike, 11, SB
Nike, 50, SB
Nike, 4, SB
Nike, 10, SB
Nike, 2, SB
Nike, 7, SB
Nike, 1, SB
Nike, 9, SB
Nike, 2, SB
Nike, 55, SB
Nike, 15, SB
Nike, 98, SB
Nike, 146, SB
Nike, 1, SB
Nike, 11, SB
Nike, 17, SB
Nike, 7, SB
Nike, 254, SB
Nike, 55, SB
Nike, 1, SB
Nike, 216, SB
Nike, 26, SB
Nike, 2, SB
Nike, 28, SB
Nike, 36, SB
Nike, 6, SB
Nike, 35, SB
Nike, 8, SB
Nike, 79, SB
Nike, 201, SB
Nike, 564, SB
Nike, 17, SB
Nike, 3, SB
Nike, 27, SB
Nike, 176, SB
Nike, 5, SB
Nike, 18, SB
Nike, 41, SB
Nike, 40, SB
Nike, 13, SB
Nike, 1, SB
Nike, 17, SB
Nike, 49, SB
Nike, 9, SB
Nike, 17, SB
Nike, 47, SB
Nike, 6, SB
Nike, 220, SB
Nike, 21, SB
Nike, 9, SB
Nike, 13, SB
Nike, 27, SB
Nike, 5, SB
Nike, 30, SB
Nike, 86, SB
Nike, 55, SB
Nike, 54, SB
Nike, 10, SB
Nike, 1, SB
Nike, 5, SB
Nike, 23, SB
Nike, 5, SB
Nike, 22, SB
Nike, 23, SB
Nike, 19, SB
Nike, 260, SB
Nike, 3, SB
Nike, 19, SB
Nike, 152, SB
Nike, 22, SB
Nike, 14, SB
Nike, 10, SB
Nike, 2, SB
Nike, 13, SB
Nike, 26, SB
Nike, 27, SB
Nike, 1, SB
Nike, 6, SB
Nike, 14, SB
Nike, 16, SB
Nike, 12, SB
Nike, 7, SB
Nike, 15, SB
Nike, 24, SB
Nike, 2, SB
Nike, 3, SB
Nike, 67, SB
Nike, 9, SB
Nike, 2, SB
Nike, 28, SB
Nike, 7, SB
Nike, 2, SB
Nike, 8, SB
Nike, 1, SB
Nike, 19, SB
Nike, 44, SB
Nike, 9, SB
Nike, 9, SB
Nike, 6, SB
Nike, 16, SB
Nike, 123, SB
Nike, 13, SB
Nike, 102, SB
Nike, 2, SB
Nike, 4, SB
Nike, 94, SB
Nike, 3, SB
Nike, 458, SB
Nike, 25, SB
Nike, 56, SB
Nike, 21, SB
Nike, 34, SB
Nike, 24, SB
Nike, 5, SB
Nike, 15, SB
Nike, 2, SB
Nike, 7, SB
Nike, 17, SB
Nike, 40, SB
Nike, 11, SB
Nike, 32, SB
Nike, 45, SB
Nike, 17, SB
Nike, 3, SB
Nike, 20, SB
Nike, 4, SB
Nike, 57, SB
Nike, 239, SB
Nike, 2, SB
Nike, 1, SB
Nike, 3, SB
Nike, 13, SB
Nike, 21, SB
Nike, 25, SB
Nike, 49, SB
Nike, 2, SB
Nike, 7, SB
Nike, 119, SB
Nike, 31, SB
Nike, 139, SB
Nike, 106, SB
Nike, 63, SB
Nike, 15, SB
Nike, 6, SB
Nike, 30, SB
Nike, 46, SB
Nike, 47, SB
Nike, 47, SB
Nike, 15, SB
Nike, 71, SB
Nike, 35, SB
Nike, 41, SB
Nike, 14, SB
Nike, 22, SB
Nike, 146, SB
Nike, 7, SB
Nike, 28, SB
Nike, 14, SB
Nike, 63, SB
Nike, 22, SB
Nike, 32, SB
Nike, 11, SB
Nike, 37, SB
Nike, 44, SB
Nike, 4, SB
Nike, 5, SB
Nike, 45, SB
Nike, 5, SB
Nike, 7, SB
Nike, 53, SB
Nike, 16, SB
Nike, 16, SB
Nike, 11, SB
Nike, 9, SB
Nike, 4, SB
Nike, 5, SB
Nike, 62, SB
Nike, 42, SB
Nike, 2, SB
Nike, 22, SB
Nike, 20, SB
Nike, 5, SB
Nike, 3, SB
Nike, 25, SB
Nike, 11, SB
Nike, 20, SB
Nike, 50, SB
Nike, 63, SB
Nike, 145, SB
Nike, 381, SB
Nike, 311, SB
Nike, 240, SB
Nike, 203, SB
Nike, 15, SB
Nike, 5, SB
Nike, 4, SB
Nike, 22, SB
Nike, 1, SB
Nike, 3, SB
Nike, 10, SB
Nike, 16, SB
Nike, 2, SB
Nike, 8, SB
Nike, 91, SB
Nike, 139, SB
Nike, 100, SB
Nike, 160, SB
Nike, 22, SB
Nike, 1, SB
Nike, 9, SB
Nike, 11, SB
Nike, 6, SB
Nike, 1, SB
Nike, 4, SB
Nike, 2, SB
Nike, 1, SB
Nike, 264, SB
Nike, 21, SB
Nike, 21, SB
Nike, 25, SB
Nike, 6, SB
Nike, 4, SB
Nike, 5, SB
Nike, 17, SB
Nike, 8, SB
Nike, 44, SB
Nike, 5, SB
Nike, 8, SB
Nike, 4, SB
Nike, 6, SB
Nike, 3, SB
Nike, 2, SB
Nike, 1, SB
Nike, 8, SB
Nike, 181, SB
Nike, 2, SB
Nike, 13, SB
Nike, 1022, SB
Nike, 15, SB
Nike, 61, SB
Nike, 2, SB
Nike, 340, SB
Nike, 74, SB
Nike, 43, SB
Nike, 16, SB
Nike, 39, SB
Nike, 10, SB
Nike, 7, SB
Nike, 362, SB
Nike, 104, SB
Nike, 3, SB
Nike, 6, SB
Nike, 10, SB
Nike, 82, SB
Nike, 31, SB
Nike, 137, SB
Nike, 117, SB
Nike, 1475, SB
Nike, 37, SB
Nike, 1, SB
Nike, 2, SB
Nike, 3, SB
Nike, 1, SB
Nike, 198, SB
Nike, 5, SB
Nike, 6, SB
Nike, 5, SB
Nike, 147, SB
Nike, 19, SB
Nike, 88, SB
Nike, 101, SB
Nike, 19, SB
Nike, 1, SB
Nike, 18, SB
Nike, 747, SB
Nike, 156, SB
Nike, 5, SB
Nike, 2, SB
Nike, 22, SB
Nike, 202, SB
Nike, 13, SB
Nike, 424, SB
Nike, 7, SB
Nike, 267, SB
Nike, 6, SB
Nike, 5, SB
Nike, 21, SB
Nike, 9, SB
Nike, 179, SB
Nike, 25, SB
Nike, 7, SB
Nike, 15, SB
Nike, 1, SB
Nike, 8, SB
Nike, 1, SB
Nike, 46, SB
Nike, 6, SB
Nike, 3, SB
Nike, 27, SB
Nike, 13, SB
Nike, 1141, SB
Nike, 2942, SB
Nike, 7, SB
Nike, 1, SB
Nike, 11, SB
Nike, 175, SB
Nike, 3901, SB
Nike, 2025, SB
Nike, 15, SB
Nike, 197, SB
Nike, 32, SB
Nike, 17, SB
Nike, 1, SB
Nike, 1, SB
Nike, 3, SB
Nike, 7, SB
Nike, 5, SB
Nike, 33, SB
Nike, 17, SB
Nike, 10, SB
Nike, 169, SB
Nike, 116, SB
Nike, 5, SB
Nike, 3, SB
Nike, 9, SB
Nike, 7, SB
Nike, 149, SB
Nike, 89, SB
Nike, 51, SB
Nike, 5, SB
Nike, 2, SB
Nike, 1, SB
Nike, 15, SB
Nike, 2, SB
Nike, 5, SB
Nike, 6, SB
Nike, 464, SB
Nike, 1, SB
Nike, 164, SB
Nike, 59, SB
Nike, 12, SB
Nike, 2445, SB
Nike, 105, SB
Nike, 168, SB
Nike, 9, SB
Nike, 2, SB
Nike, 117, SB
Nike, 14, SB
Nike, 2, SB
Nike, 5, SB
Nike, 129, SB
Nike, 1226, SB
Nike, 13, SB
Nike, 11, SB
Nike, 16, SB
Nike, 12, SB
Nike, 4, SB
Nike, 1197, SB
Nike, 934, SB
Nike, 1745, SB
Nike, 17, SB
Nike, 1, SB
Nike, 10, SB
Nike, 15, SB
Nike, 3, SB
Nike, 67, SB
Nike, 193, SB
Nike, 2, SB
Nike, 2, SB
Nike, 1, SB
Nike, 1, SB
Nike, 1, SB
Nike, 17, SB
Nike, 49, SB
Nike, 4, SB
Nike, 1, SB
Nike, 4, SB
Nike, 1, SB
Nike, 6, SB
Nike, 21, SB
Nike, 18, SB
Nike, 29, SB
Nike, 1, SB
Nike, 11, SB
Nike, 1, SB
Nike, 80, SB
Nike, 1, SB
Nike, 12, SB
Nike, 22, SB
Nike, 9, SB
Nike, 1, SB
Nike, 1, SB
Nike, 2, SB
Nike, 7, SB
Nike, 106, SB
Nike, 45, SB
Nike, 4, SB
Nike, 2, SB
Nike, 8, SB
Nike, 3, SB
Nike, 22, SB
Nike, 11, SB
Nike, 37, SB
Nike, 194, SB
Nike, 5, SB
Nike, 3, SB
Nike, 221, SB
Nike, 2, SB
Nike, 9, SB
Nike, 1, SB
Nike, 40, SB
Nike, 1, SB
Nike, 2, SB
Nike, 1, SB
Nike, 2, SB
Nike, 1, SB
Nike, 1, SB
Nike, 6, SB
Nike, 1, SB
Nike, 30, SB
Nike, 33, SB
Nike, 42, SB
Nike, 55, SB
Nike, 1, SB
Nike, 19, SB
Nike, 31, SB
Nike, 6, SB
Nike, 22, SB
Nike, 4, SB
Nike, 3, SB
Nike, 18, SB
Nike, 123, SB
Nike, 35, SB
Nike, 38, SB
Nike, 27, SB
Nike, 7, SB
Nike, 1087, SB
Nike, 531, SB
Nike, 62, SB
Nike, 98, SB
Nike, 1313, SB
Nike, 754, SB
Nike, 13, SB
Nike, 2, SB
Nike, 16, SB
Nike, 11, SB
Nike, 5, SB
Nike, 7, SB
Nike, 21, SB
Nike, 1, SB
Nike, 85, SB
Nike, 5, SB
Nike, 1, SB
Nike, 1, SB
Nike, 1, SB
Nike, 1, SB
Nike, 1, SB
Nike, 1, SB
Nike, 1, SB
Nike, 11, SB
Nike, 37, SB
Nike, 21, SB
Nike, 20, SB
Nike, 18, SB
Nike, 14, SB
Nike, 6, SB
Nike, 16, SB
Nike, 18, SB
Nike, 5, SB
Nike, 7, SB
Nike, 29, SB
Nike, 34, SB
Nike, 7, SB
Nike, 17, SB
Nike, 17, SB
Nike, 76, SB
Nike, 20, SB
Nike, 12, SB
Nike, 16, SB
Nike, 80, SB
Nike, 20, SB
Nike, 30, SB
Nike, 21, SB
Nike, 20, SB
Nike, 21, SB
Nike, 2, SB
Nike, 23, SB
Nike, 10, SB
Nike, 8, SB
Nike, 9, SB
Nike, 4, SB
Nike, 5, SB
Nike, 14, SB
Nike, 4, SB
Nike, 15, SB
Nike, 2, SB
Nike, 1, SB
Nike, 4, SB
Nike, 6, SB
Nike, 3, SB
Nike, 2, SB
Nike, 1, SB
Nike, 2, SB
Nike, 43, SB
Nike, 1, SB
Nike, 1, SB
Nike, 32, SB
Nike, 27, SB
Nike, 1, SB
Nike, 1, SB
Nike, 1, SB
Nike, 1, SB
Nike, 1, SB
Nike, 1, SB
Nike, 1, SB
Nike, 4, SB
Nike, 1, SB
Nike, 3, SB
Nike, 15, SB
Nike, 5, SB
Nike, 65, SB
Nike, 7, SB
Nike, 2, SB
Nike, 2, SB
Nike, 8, SB
Nike, 2, SB
Nike, 10, SB
Nike, 20, SB
Nike, 12, SB
Nike, 6, SB
Nike, 9, SB
Nike, 2, SB
Nike, 17, SB
Nike, 55, SB
Nike, 34, SB
Nike, 14, SB
Nike, 28, SB
Nike, 3, SB
Nike, 17, SB
Nike, 4, SB
Nike, 10, SB
Nike, 9, SB
Nike, 10, SB
Nike, 10, SB
Nike, 6, SB
Nike, 7, SB
Nike, 4, SB
Nike, 30, SB
Nike, 1, SB
Nike, 14, SB
Nike, 29, SB
Nike, 4, SB
