total_sales, brand
601, Jordan
4, Jordan
8, Jordan
2, Jordan
13, Jordan
16, Jordan
330, Jordan
14, Jordan
46, Jordan
48, Jordan
17, Jordan
267, Jordan
26, Jordan
47, Jordan
53, Jordan
317, Jordan
36, Jordan
58, Jordan
21, Jordan
405, Jordan
5, Jordan
21, Jordan
4, Jordan
11, Jordan
224, Jordan
10, Jordan
29, Jordan
143, Jordan
7, Jordan
98, Jordan
786, Jordan
521, Jordan
2456, Jordan
175, Jordan
14, Jordan
14, Jordan
5, Jordan
4, Jordan
1, Jordan
2, Jordan
2, Jordan
1, Jordan
2, Jordan
4, Jordan
2, Jordan
20, Jordan
51, Jordan
17, Jordan
17, Jordan
173, Jordan
91, Jordan
78, Jordan
184, Jordan
1, Jordan
2, Jordan
836, Jordan
3, Jordan
1, Jordan
1, Jordan
14, Jordan
199, Jordan
1, Jordan
10, Jordan
14, Jordan
5, Jordan
2, Jordan
8, Jordan
1, Jordan
65, Jordan
311, Jordan
89, Jordan
286, Jordan
13, Jordan
11, Jordan
5, Jordan
5, Jordan
6, Jordan
22, Jordan
43, Jordan
63, Jordan
255, Jordan
622, Jordan
327, Jordan
30, Jordan
3, Jordan
8, Jordan
21, Jordan
26, Jordan
762, Jordan
39, Jordan
368, Jordan
382, Jordan
1693, Jordan
411, Jordan
384, Jordan
8, Jordan
9, Jordan
24, Jordan
21, Jordan
12, Jordan
3, Jordan
1, Jordan
1, Jordan
2, Jordan
5, Jordan
6, Jordan
12, Jordan
4, Jordan
16, Jordan
4, Jordan
5, Jordan
77, Jordan
321, Jordan
2, Jordan
7, Jordan
3, Jordan
10, Jordan
20, Jordan
19, Jordan
7, Jordan
30, Jordan
112, Jordan
34, Jordan
1, Jordan
41, Jordan
110, Jordan
26, Jordan
19, Jordan
9, Jordan
42, Jordan
1, Jordan
27, Jordan
7, Jordan
55, Jordan
28, Jordan
2, Jordan
2, Jordan
1, Jordan
1, Jordan
1, Jordan
33, Jordan
41, Jordan
141, Jordan
22, Jordan
9, Jordan
3, Jordan
4, Jordan
24, Jordan
52, Jordan
10, Jordan
345, Jordan
24, Jordan
27, Jordan
37, Jordan
26, Jordan
58, Jordan
43, Jordan
7, Jordan
7, Jordan
12, Jordan
7, Jordan
17, Jordan
53, Jordan
13, Jordan
19, Jordan
30, Jordan
13, Jordan
18, Jordan
11, Jordan
9, Jordan
16, Jordan
3, Jordan
2, Jordan
1, Jordan
7, Jordan
7, Jordan
1, Jordan
18, Jordan
2, Jordan
10, Jordan
6, Jordan
13, Jordan
13, Jordan
5, Jordan
49, Jordan
31, Jordan
7, Jordan
27, Jordan
10, Jordan
116, Jordan
17, Jordan
30, Jordan
5, Jordan
34, Jordan
45, Jordan
8, Jordan
219, Jordan
11, Jordan
13, Jordan
15, Jordan
10, Jordan
30, Jordan
86, Jordan
57, Jordan
64, Jordan
63, Jordan
78, Jordan
255, Jordan
77, Jordan
123, Jordan
30, Jordan
129, Jordan
32, Jordan
10, Jordan
32, Jordan
2, Jordan
6, Jordan
95, Jordan
22, Jordan
17, Jordan
34, Jordan
16, Jordan
51, Jordan
8, Jordan
5, Jordan
26, Jordan
25, Jordan
1, Jordan
34, Jordan
27, Jordan
21, Jordan
49, Jordan
24, Jordan
2, Jordan
9, Jordan
189, Jordan
25, Jordan
76, Jordan
117, Jordan
9, Jordan
46, Jordan
172, Jordan
3, Jordan
262, Jordan
182, Jordan
215, Jordan
2, Jordan
44, Jordan
35, Jordan
30, Jordan
114, Jordan
30, Jordan
23, Jordan
181, Jordan
93, Jordan
125, Jordan
63, Jordan
97, Jordan
5, Jordan
24, Jordan
33, Jordan
233, Jordan
235, Jordan
67, Jordan
77, Jordan
81, Jordan
1146, Jordan
83, Jordan
37, Jordan
107, Jordan
6, Jordan
43, Jordan
177, Jordan
4, Jordan
89, Jordan
157, Jordan
147, Jordan
5, Jordan
22, Jordan
14, Jordan
1, Jordan
14, Jordan
7, Jordan
129, Jordan
29, Jordan
70, Jordan
6, Jordan
145, Jordan
211, Jordan
1, Jordan
3, Jordan
1, Jordan
1, Jordan
4, Jordan
33, Jordan
230, Jordan
3, Jordan
17, Jordan
4, Jordan
7, Jordan
1, Jordan
678, Jordan
11, Jordan
9, Jordan
31, Jordan
6, Jordan
16, Jordan
2, Jordan
18, Jordan
6, Jordan
6, Jordan
11, Jordan
19, Jordan
4, Jordan
14, Jordan
1, Jordan
10, Jordan
16, Jordan
12, Jordan
36, Jordan
1, Jordan
9, Jordan
137, Jordan
13, Jordan
4, Jordan
8, Jordan
4, Jordan
1, Jordan
6, Jordan
470, Jordan
17, Jordan
3, Jordan
69, Jordan
96, Jordan
82, Jordan
8, Jordan
3, Jordan
3, Jordan
2, Jordan
2, Jordan
2, Jordan
3, Jordan
5, Jordan
10, Jordan
20, Jordan
52, Jordan
13, Jordan
23, Jordan
1, Jordan
2, Jordan
4, Jordan
15, Jordan
27, Jordan
10, Jordan
2, Jordan
5, Jordan
1, Jordan
2, Jordan
6, Jordan
3, Jordan
1, Jordan
2, Jordan
18, Jordan
1, Jordan
1, Jordan
11, Jordan
2, Jordan
8, Jordan
1, Jordan
34, Jordan
23, Jordan
16, Jordan
51, Jordan
1, Jordan
2, Jordan
5, Jordan
13, Jordan
19, Jordan
18, Jordan
41, Jordan
55, Jordan
7, Jordan
1, Jordan
8, Jordan
1, Jordan
18, Jordan
8, Jordan
2, Jordan
36, Jordan
1, Jordan
1, Jordan
6, Jordan
41, Jordan
1, Jordan
6, Jordan
2, Jordan
13, Jordan
3, Jordan
28, Jordan
4, Jordan
8, Jordan
59, Jordan
104, Jordan
194, Jordan
10, Jordan
29, Jordan
25, Jordan
103, Jordan
324, Jordan
9, Jordan
5, Jordan
3, Jordan
9, Jordan
1, Jordan
1, Jordan
9, Jordan
1, Jordan
4, Jordan
1, Jordan
12, Jordan
35, Jordan
18, Jordan
1, Jordan
1, Jordan
72, Jordan
21, Jordan
61, Jordan
16, Jordan
1, Jordan
2, Jordan
3, Jordan
6, Jordan
10, Jordan
2, Jordan
9, Jordan
26, Jordan
4, Jordan
10, Jordan
11, Jordan
8, Jordan
17, Jordan
482, Jordan
15, Jordan
4, Jordan
631, Jordan
21, Jordan
2, Jordan
81, Jordan
3, Jordan
1105, Jordan
53, Jordan
37, Jordan
271, Jordan
50, Jordan
12, Jordan
1, Jordan
65, Jordan
409, Jordan
38, Jordan
1, Jordan
1, Jordan
1776, Jordan
943, Jordan
319, Jordan
11, Jordan
1, Jordan
752, Jordan
4, Jordan
2, Jordan
1, Jordan
28, Jordan
2, Jordan
2, Jordan
3, Jordan
9, Jordan
4, Jordan
6, Jordan
1, Jordan
4, Jordan
2, Jordan
4, Jordan
1, Jordan
1, Jordan
17, Jordan
2, Jordan
2, Jordan
31, Jordan
29, Jordan
5, Jordan
14, Jordan
10, Jordan
3, Jordan
13, Jordan
15, Jordan
7, Jordan
13, Jordan
8, Jordan
1, Jordan
5, Jordan
4, Jordan
4, Jordan
7, Jordan
1, Jordan
8, Jordan
1, Jordan
3, Jordan
20, Jordan
6, Jordan
5, Jordan
1, Jordan
11, Jordan
57, Jordan
13, Jordan
4, Jordan
145, Jordan
1, Jordan
1, Jordan
2, Jordan
5, Jordan
7, Jordan
2, Jordan
6, Jordan
5, Jordan
2, Jordan
8, Jordan
5, Jordan
2, Jordan
16, Jordan
2, Jordan
1, Jordan
6, Jordan
78, Jordan
75, Jordan
75, Jordan
1, Jordan
25, Jordan
25, Jordan
55, Jordan
2, Jordan
15, Jordan
9, Jordan
1, Jordan
21, Jordan
1, Jordan
1, Jordan
15, Jordan
34, Jordan
5, Jordan
6, Jordan
19, Jordan
6, Jordan
25, Jordan
10, Jordan
2, Jordan
4, Jordan
2, Jordan
2, Jordan
6, Jordan
14, Jordan
37, Jordan
3, Jordan
14, Jordan
746, Jordan
23, Jordan
103, Jordan
2, Jordan
80, Jordan
33, Jordan
2, Jordan
92, Jordan
3, Jordan
5, Jordan
5, Jordan
92, Jordan
2, Jordan
2, Jordan
6, Jordan
15, Jordan
20, Jordan
8, Jordan
19, Jordan
37, Jordan
38, Jordan
51, Jordan
458, Jordan
17, Jordan
14, Jordan
84, Jordan
66, Jordan
421, Jordan
143, Jordan
4, Jordan
88, Jordan
8, Jordan
1, Jordan
1, Jordan
2, Jordan
28, Jordan
1, Jordan
6, Jordan
21, Jordan
1, Jordan
2, Jordan
1, Jordan
1, Jordan
4, Jordan
12, Jordan
9, Jordan
4, Jordan
16, Jordan
1, Jordan
4, Jordan
11, Jordan
2, Jordan
6, Jordan
5, Jordan
1, Jordan
1, Jordan
1, Jordan
1, Jordan
2, Jordan
38, Jordan
5, Jordan
1, Jordan
3, Jordan
1, Jordan
3, Jordan
1, Jordan
1, Jordan
1, Jordan
1, Jordan
16, Jordan
4, Jordan
1, Jordan
1, Jordan
2, Jordan
1, Jordan
3, Jordan
2, Jordan
1, Jordan
5, Jordan
1, Jordan
4, Jordan
17, Jordan
3, Jordan
20, Jordan
1, Jordan
1, Jordan
6, Jordan
1, Jordan
3, Jordan
7, Jordan
1, Jordan
2, Jordan
1, Jordan
7, Jordan
7, Jordan
1, Jordan
13, Jordan
2, Jordan
2, Jordan
2, Jordan
3, Jordan
1, Jordan
2, Jordan
2, Jordan
4, Jordan
2, Jordan
2, Jordan
5, Jordan
2, Jordan
1, Jordan
1, Jordan
2, Jordan
2, Jordan
1, Jordan
2, Jordan
2, Jordan
1, Jordan
2, Jordan
1, Jordan
4, Jordan
2, Jordan
1, Jordan
2, Jordan
1, Jordan
1, Jordan
1, Jordan
11, Jordan
3, Jordan
1, Jordan
2, Jordan
2, Jordan
1, Jordan
1, Jordan
4, Jordan
1, Jordan
1, Jordan
2, Jordan
2, Jordan
2, Jordan
6, Jordan
2, Jordan
4, Jordan
16, Jordan
2, Jordan
1, Jordan
27, Jordan
1, Jordan
8, Jordan
2, Jordan
1, Jordan
1, Jordan
1, Jordan
118, Jordan
52, Jordan
128, Jordan
19, Jordan
70, Jordan
216, Jordan
35, Jordan
20, Jordan
29, Jordan
40, Jordan
41, Jordan
2, Jordan
41, Jordan
27, Jordan
37, Jordan
1, Jordan
9, Jordan
81, Jordan
44, Jordan
65, Jordan
82, Jordan
174, Jordan
19, Jordan
62, Jordan
158, Jordan
739, Jordan
133, Jordan
1, Jordan
15, Jordan
14, Jordan
11, Jordan
29, Jordan
2, Jordan
1, Jordan
45, Jordan
1, Jordan
4, Jordan
14, Jordan
24, Jordan
9, Jordan
22, Jordan
2, Jordan
6, Jordan
3, Jordan
15, Jordan
9, Jordan
12, Jordan
61, Jordan
16, Jordan
18, Jordan
13, Jordan
1, Jordan
32, Jordan
52, Jordan
10, Jordan
53, Jordan
6, Jordan
19, Jordan
39, Jordan
20, Jordan
306, Jordan
22, Jordan
4, Jordan
156, Jordan
121, Jordan
2, Jordan
82, Jordan
3, Jordan
5, Other
3, Other
5, Other
1, Other
49, Other
3, Other
6, Other
6, Other
3, Other
1, Other
3, Other
25, Other
5, Other
1, Other
17, Other
15, Other
2, Other
3, Other
23, Other
21, Other
22, Other
8, Other
33, Other
27, Other
9, Other
6, Other
2, Other
4, Other
34, Other
29, Other
1, Other
31, Other
1, Other
1, Other
13, Other
20, Other
1, Other
30, Other
19, Other
29, Other
2, Other
35, Other
30, Other
16, Other
29, Other
1, Other
6, Other
22, Other
23, Other
18, Other
12, Other
6, Other
1, Other
3, Other
78, Other
126, Other
3, Other
25, Other
3, Other
12, Other
25, Other
23, Other
1, Other
7, Other
6, Other
15, Other
30, Other
59, Other
20, Other
123, Other
13, Other
120, Other
96, Other
99, Other
17, Other
7, Other
1, Other
9, Other
9, Other
10, Other
2, Other
24, Other
54, Other
21, Other
7, Other
23, Other
6, Other
20, Other
13, Other
54, Other
11, Other
26, Other
22, Other
1, Other
17, Other
54, Other
37, Other
4, Other
4, Other
6, Other
7, Other
8, Other
16, Other
14, Other
57, Other
2, Other
40, Other
72, Other
2, Other
1, Other
6, Other
12, Other
7, Other
1, Other
2, Other
2, Other
22, Other
17, Other
20, Other
1, Other
6, Other
19, Other
23, Other
254, Other
18, Other
1, Other
2, Other
6, Other
63, Other
3, Other
16, Other
5, Other
8, Other
8, Other
15, Other
12, Other
44, Other
104, Other
10, Other
9, Other
4, Other
16, Other
35, Other
3, Other
13, Other
21, Other
13, Other
17, Other
16, Other
2, Other
2, Other
5, Other
2, Other
9, Other
19, Other
112, Other
12, Other
5, Other
15, Other
13, Other
2, Other
9, Other
8, Other
4, Other
10, Other
8, Other
9, Other
8, Other
9, Other
6, Other
8, Other
1, Other
7, Other
6, Other
46, Other
33, Other
56, Other
56, Other
13, Other
18, Other
13, Other
6, Other
18, Other
59, Other
10, Other
26, Other
2, Other
11, Other
9, Other
5, Other
5, Other
56, Other
3, Other
1, Other
1, Other
16, Other
1, Other
65, Other
4, Other
15, Other
6, Other
1, Other
8, Other
3, Other
1, Other
34, Other
28, Other
3, Other
1, Other
4, Other
5, Other
1, Other
7, Other
25, Other
48, Other
25, Other
4, Other
7, Other
2, Other
2, Other
16, Other
3, Other
4, Other
23, Other
8, Other
2, Other
8, Other
16, Other
110, Other
143, Other
5, Other
133, Other
23, Other
2, Other
1, Other
1, Other
1, Other
1, Other
1, Other
1, Other
29, Other
2, Other
1, Other
1, Other
11, Other
26, Other
76, Other
4, Other
9, Other
15, Other
4, Other
23, Other
3, Other
2, Other
1, Other
1, Other
1, Other
1, Other
2, Other
2, Other
1, Other
4, Other
1, Other
2, Other
9, Other
2, Other
43, Other
36, Other
2, Other
2, Other
2, Other
1, Other
61, Other
3, Other
6, Other
9, Other
1, Other
8, Other
8, Other
1, Other
5, Other
4, Other
1, Other
4, Other
1, Other
17, Other
58, Other
2, Other
1, Other
1, Other
1, Other
3, Other
1, Other
3, Other
1, Other
1, Other
3, Other
2, Other
1, Other
1, Other
15, Other
7, Other
1, Other
31, Other
3, Other
7, Other
3, Other
1, Other
297, Other
17, Other
42, Other
89, Other
119, Other
49, Other
23, Other
243, Other
72, Other
22, Other
2, Other
1, Other
1, Other
1, Other
1, Other
1, Other
133, Other
470, Other
86, Other
40, Other
56, Other
129, Other
6, Other
6, Other
6, Other
10, Other
8, Other
21, Other
7, Other
49, Other
489, Other
832, Other
541, Other
582, Other
1, Other
541, Other
1, Other
15, Other
10312, Other
1, Other
2, Other
5, Other
4, Other
12, Other
34, Other
1, Other
8, Other
2, Other
35, Other
382, Other
118, Other
4, Other
11, Other
2, Other
10, Other
17, Other
65, Other
28, Other
2, Other
7, Other
1, Other
10, Other
139, Other
138, Other
107, Other
102, Other
33, Other
92, Other
1, Other
7, Other
3, Other
4, Other
43, Other
2, Other
2037, Other
1, Other
4, Other
4, Other
2, Other
1, Other
12, Other
1, Other
4, Other
1, Other
11, Other
3, Other
69, Other
82, Other
32, Other
26, Other
6, Other
2, Other
2, Other
29, Other
21, Other
1, Other
33, Other
3, Other
2, Other
5, Other
8, Other
14, Other
2, Other
12, Other
59, Other
87, Other
98, Other
28, Other
1, Other
3, Other
2, Other
19, Other
1, Other
6, Other
1, Other
15, Other
175, Other
149, Other
1, Other
363, Other
420, Other
367, Other
185, Other
195, Other
105, Other
80, Other
95, Other
160, Other
248, Other
189, Other
452, Other
25, Other
19, Other
10, Other
11, Other
40, Other
19, Other
16, Other
15, Other
2, Other
2, Other
1, Other
68, Other
70, Other
382, Other
7, Other
2, Other
5, Other
4, Other
1, Other
5, Other
864, Other
43, Other
73, Other
195, Other
86, Other
145, Other
33, Other
3, Other
125, Other
527, Other
94, Other
3, Other
8, Other
1838, Other
1365, Other
3, Other
34, Other
3, Other
2, Other
4, Other
10, Other
359, Other
327, Other
3, Other
357, Other
55, Other
8, Other
3, Other
10, Other
2, Other
3, Other
1, Other
1, Other
1, Other
1, Other
1980, Other
1863, Other
1150, Other
1248, Other
60, Other
1, Other
1, Other
1, Other
1, Other
1, Other
2, Other
80, Other
60, Other
1, Other
2, Other
16, Other
1, Other
22, Other
32, Other
22, Other
7, Other
2, Other
2, Other
1, Other
4, Other
133, Other
24, Other
11, Other
2, Other
11, Other
8, Other
6, Other
6, Other
3, Other
5, Other
2, Other
28, Other
17, Other
34, Other
14, Other
62, Other
43, Other
38, Other
13, Other
8, Other
13, Other
2, Other
2, Other
2, Other
2, Other
1, Other
8, Other
12, Other
3, Other
16, Other
13, Other
5, Other
21, Other
1, Other
1, Other
1, Other
4, Other
1, Other
6, Other
1, Other
10, Other
2, Other
1, Other
64, Other
1, Other
1, Other
5, Other
20, Other
20, Other
31, Other
60, Other
2, Other
1, Other
3, Other
13, Other
1, Other
12, Other
1, Other
3, Other
6, Other
1, Other
1, Other
1, Other
5, Other
8, Other
2, Other
5, Other
3, Other
109, Other
1, Other
1, Other
14, Other
4, Other
2, Other
1, Other
4, Other
16, Other
1, Other
1, Other
20, Other
5, Other
3, Other
2, Other
2, Other
1, Other
1, Other
5, Other
1, Other
3, Other
2, Other
2, Other
11, Other
2, Other
2, Other
5, Other
8, Other
7, Other
22, Other
1, Other
13, Other
3, Other
11, Other
2, Other
7, Other
2, Other
8, Other
4, Other
1, Other
3, Other
2, Other
2, Other
1, Other
1, Other
2, Other
3, Other
2, Other
2, Other
2, Other
4, Other
1, Other
5, Other
9, Other
3, Other
52, Other
1, Other
7, Other
1, Other
2, Other
3, Other
3, Other
6, Other
1, Other
3, Other
1, Other
15, Other
26, Other
3, Other
2, Other
3, Other
13, Other
4, Other
32, Other
22, Other
26, Other
1, Other
7, Other
1, Other
21, Other
6, Other
1, Other
42, Other
91, Other
25, Other
20, Other
33, Other
7, Other
10, Other
11, Other
7, Other
1, Other
1, Other
68, Other
67, Other
29, Other
38, Other
26, Other
120, Other
2, Other
1, Other
89, Other
94, Other
84, Other
4, Other
24, Other
255, Other
86, Other
71, Other
2, Other
3, Other
1, Other
4, Other
1, Other
8, Other
8, Other
1, Other
1, Other
3, Other
9, Other
1, Other
2, Other
1, Other
1, Other
1, Other
5, Other
2, Other
15, Other
54, Other
4, Other
50, Other
1, Other
24, Other
12, Other
62, Other
6, Other
3, Other
1, Other
14, Other
1, Other
4, Other
5, Other
2, Other
10, Other
1, Other
9, Other
19, Other
86, Other
4, Other
1, Other
23, Other
1, Other
1, Other
25, Other
21, Other
1, Other
2, Other
10, Other
19, Other
9, Other
84, Other
33, Other
91, Other
17, Other
1, Other
5, Other
4, Other
3, Other
1, Other
1, Other
3, Other
44, Other
40, Other
64, Other
122, Other
15, Other
11, Other
45, Other
2, Other
1, Other
9, Other
1, Other
2, Other
1, Other
9, Other
40, Other
17, Other
22, Other
1, Other
30, Other
23, Other
53, Other
121, Other
10, Other
44, Other
211, Other
557, Other
6, Other
8, Other
33, Other
1, Other
2, Other
7, Other
3, Other
210, Other
9, Other
5, Other
60, Other
2, Other
2, Other
2, Other
417, Other
5, Other
1, Other
4, Other
2, Other
18, Other
1, Other
9, Other
22, Other
136, Other
28, Other
91, Other
3, Other
12, Other
3, Other
8, Other
2, Other
61, Other
34, Other
2, Other
17, Other
43, Other
12, Other
3, Other
2, Other
24, Other
1, Other
10, Other
6, Other
2, Other
18, Other
1, Other
21, Other
142, Other
50, Other
173, Other
97, Other
7, Other
8, Other
31, Other
6, Other
40, Other
2426, Other
5, Other
23, Other
142, Other
2, Other
1, Other
3, Other
1, Other
2, Other
1, Other
3, Other
4, Other
17, Other
3, Other
7, Other
22, Other
1, Other
1, Other
6, Other
4, Other
27, Other
10, Other
3, Other
2, Other
31, Other
1, Other
1, Other
1, Other
1, Other
1, Other
1, Other
1, Other
3, Other
1, Other
18, Other
12, Other
14, Other
5, Other
3, Other
2, Other
3, Other
3, Other
2, Other
3, Other
1, Other
1, Other
8, Other
191, Other
208, Other
27, Other
2, Other
10, Other
7, Other
6, Other
3, Other
1, Other
9, Other
1, Other
2, Other
1, Other
1, Other
1, Other
8, Other
6, Other
2, Other
1, Other
4, Other
4, Other
9, Other
2, Other
1, Other
12, Other
5, Other
4, Other
2, Other
2, Other
19, Other
47, Other
4, Other
6, Other
1, Other
16, Other
19, Other
2, Other
2, Other
1, Other
1, Other
6, Other
8, Other
15, Other
2, Other
28, Other
7, Other
8, Other
20, Other
13, Other
2, Other
6, Other
52, Other
6, Other
3, Other
22, Other
4, Other
4, Other
46, Other
2, Other
6, Other
2, Other
2, Other
20, Other
42, Other
1, Other
25, Other
7, Other
5, Other
11, Other
35, Other
2, Other
3, Other
14, Other
4, Other
28, Other
3, Other
32, Other
9, Other
1, Other
6, Other
4, Other
3, Other
16, Other
6, Other
1, Other
4, Other
5, Other
3, Other
2, Other
4, Other
1, Other
18, Other
57, Other
7, Other
1, Other
8, Other
1, Other
1, Other
11, Other
37, Other
2, Other
4, Other
2, Other
10, Other
1, Other
2, Other
9, Other
21, Other
1, Other
11, Other
1, Other
3, Other
1, Other
4, Other
8, Other
13, Other
11, Other
27, Other
28, Other
2, Other
242, Other
1, Other
2, Other
16, Other
5, Other
24, Other
61, Other
3, Other
9, Other
1, Other
3, Other
15, Other
3, Other
5, Other
1, Other
1, Other
3, Other
47, Other
2, Other
37, Other
66, Other
11, Other
1, Other
23, Other
5, Other
1, Other
4, Other
16, Other
251, Other
107, Other
2, Other
18, Other
1, Other
1, Other
14, Other
18, Other
35, Other
44, Other
13, Other
4, Other
126, Other
100, Other
116, Other
6, Other
3, Other
30, Other
55, Other
26, Other
28, Other
3, Other
1, Other
5, Other
14, Other
1, Other
1, Other
4, Other
3, Other
1, Other
13, Other
29, Other
31, Other
11, Other
22, Other
5, Other
1, Other
3, Other
46, Other
14, Other
12, Other
10, Other
172, Other
149, Other
20, Other
3, Other
13, Other
5, Other
2, Other
3, Other
1, Other
10, Other
4, Other
2, Other
1, Other
2, Other
3, Other
3, Other
1, Other
2, Other
25, Other
3, Other
23, Other
2, Other
15, Other
3, Other
13, Other
6, Other
1, Other
26, Other
7, Other
45, Other
8, Other
2, Other
1, Other
1, Other
1, Other
1, Other
1, Other
1, Other
1, Other
1, Other
1, Other
1, Other
1, Other
2, Other
1, Other
1, Other
1, Other
8, Other
1, Other
1, Other
2, Other
102, Other
2, Other
2, Other
1, Other
1, Other
3, Other
2, Other
4, Other
9, Other
6, Other
1, Other
3, Other
2, Other
12, Other
13, Other
40, Other
4, Other
1, Other
1, Other
1, Other
1, Other
1, Other
4, Other
6, Other
9, Other
2, Other
7, Other
1, Other
1, Other
1, Other
1, Other
3, Other
3, Other
1, Other
1, Other
6, Other
6, Other
52, Other
10, Other
1, Other
3, Other
11, Other
89, Other
3, Other
37, Other
92, Other
16, Other
1, Other
6, Other
5, Other
1, Other
3, Other
15, Other
7, Other
9, Other
3, Other
6, Other
61, Other
43, Other
3, Other
1, Other
36, Other
1, Other
1, Other
8, Other
31, Other
17, Other
2, Other
2, Other
225, Other
80, Other
3, Other
1, Other
1, Other
3, Other
40, Other
1, Other
5, Other
89, Other
2, Other
6, Other
1, Other
26, Other
19, Other
48, Other
11, Other
2, Other
1, Other
15, Other
10, Other
2, Other
38, Other
55, Other
34, Other
2, Other
4, Other
1, Other
30, Other
41, Other
6, Other
1, Other
71, Other
146, Other
5, Other
17, Other
2, Other
2, Other
2, Other
1, Other
4, Other
5, Other
10, Other
10, Other
3, Other
2, Other
10, Other
1, Other
2, Other
7, Other
12, Other
3, Other
238, Other
42, Other
3, Other
1, Other
8, Other
7, Other
1, Other
12, Other
2, Other
6, Other
3, Other
2, Other
9, Other
4, Other
10, Other
1, Other
2, Other
2, Other
2, Other
2, Other
5, Other
3, Other
22, Other
3, Other
3, Other
59, Other
2, Other
4, Other
44, Other
14, Other
13, Other
3, Other
2, Other
5, Other
2, Other
11, Other
8, Other
7, Other
2, Other
20, Other
6, Other
1, Other
18, Other
4, Other
3, Other
15, Other
1, Other
6, Other
1, Other
5, Other
1, Other
4, Other
11, Other
6, Other
142, Other
21, Other
4, Other
7, Other
1, Other
2, Other
1, Other
5, Other
6, Other
10, Other
16, Other
3, Other
9, Other
11, Other
5, Other
59, Other
7, Other
118, Other
5, Other
29, Other
1, Other
4, Other
6, Other
10, Other
7, Other
8, Other
29, Other
1, Other
23, Other
2, Other
1, Other
4, Other
44, Other
12, Other
1, Other
13, Other
12, Other
37, Other
50, Other
8, Other
6, Other
20, Other
7, Other
12, Other
19, Other
6, Other
8, Other
5, Other
60, Other
7, Other
39, Other
82, Other
17, Other
6, Other
11, Other
17, Other
114, Other
11, Other
2, Other
2, Other
2, Other
2, Other
20, Other
2, Other
9, Other
1, Other
53, Other
1, Other
2, Other
14, Other
4, Other
1, Other
3, Other
5, Other
1, Other
2, Other
49, Other
23, Other
5, Other
5, Other
20, Other
1, Other
6, Other
1, Other
1, Other
1, Other
1, Other
4, Other
3, Other
1, Other
1, Other
32, Other
5, Other
3, Other
3, Other
9, Other
2, Other
1, Other
41, Other
1, Other
14, Other
3, Other
19, Other
1, Other
4, Other
64, Other
35, Other
1, Other
1, Other
2, Other
2, Other
2, Other
2, Other
11, Other
1, Other
2, Other
2, Other
43, Other
1, Other
18, Other
2, Other
3, Other
1, Other
3, Other
3, Other
220, Other
5, Other
1, Other
17, Other
8, Other
1, Other
3, Other
5, Other
1, Other
1, Other
1, Other
3, Other
13, Other
1, Other
1, Other
4, Other
1, Other
2, Other
1, Other
1, Other
4, Other
1, Other
1, Other
7, Other
1, Other
1, Other
15, Other
7, Other
1, Other
2, Other
1, Other
3, Other
4, Other
4, Other
5, Other
1, Other
4, Other
19, Other
19, Other
2, Other
1, Other
15, Other
2, Other
26, Other
27, Other
3, Other
2, Other
16, Other
18, Other
3, Other
12, Other
1, Other
34, Other
33, Other
24, Other
1, Other
51, Other
9, Other
7, Other
5, Other
6, Other
7, Other
1, Other
19, Other
7, Other
1, Other
3, Other
6, Other
17, Other
6, Other
4, Other
14, Other
3, Other
9, Other
1, Other
7, Other
6, Other
10, Other
4, Other
4, Other
7, Other
12, Other
13, Other
11, Other
20, Other
4, Other
15, Other
17, Other
1, Other
5, Other
83, Other
10, Other
1, Other
1, Other
3, Other
2, Other
2, Other
10, Other
12, Other
8, Other
12, Other
35, Other
8, Other
1, Other
3, Other
5, Other
5, Other
1, Other
9, Other
14, Other
16, Other
5, Other
2, Other
7, Other
26, Other
3, Other
3, Other
10, Other
84, Other
6, Other
2, Other
3, Other
7, Other
7, Other
36, Other
15, Other
11, Other
32, Other
26, Other
13, Other
5, Other
1, Other
2, Other
4, Other
9, Other
1, Other
1, Other
1, Other
1, Other
3, Other
1, Other
1, Other
1, Other
1, Other
2, Other
1, Other
1, Other
4, Other
9, Other
2, Other
3, Other
1, Other
1, Other
2, Other
2, Other
7, Other
8, Other
30, Other
13, Other
24, Other
12, Other
9, Other
30, Other
3, Other
6, Other
114, Other
27, Other
16, Other
11, Other
3, Other
13, Other
8, Other
11, Other
10, Other
11, Other
1, Other
1, Other
4, Other
9, Other
27, Other
4, Other
57, Other
5, Other
49, Other
31, Other
10, Other
16, Other
29, Other
39, Other
16, Other
19, Other
5, Other
43, Other
23, Other
6, Other
13, Other
8, Other
4, Other
11, Other
3, Other
1, Other
2, Other
3, Other
15, Other
16, Other
12, Other
2, Other
6, Other
26, Other
9, Other
3, Other
12, Other
6, Other
23, Other
2, Other
4, Other
2, Other
6, Other
1, Other
1, Other
10, Other
2, Other
28, Other
1, Other
1, Other
3, Other
8, Other
5, Other
6, Other
70, Other
1, Other
107, Other
136, Other
4, Other
6, Other
1, Other
1, Other
7, Other
10, Other
1, Other
22, Other
1, Other
21, Other
138, Other
32, Other
1, Other
4, Other
3, Other
5, Other
26, Other
101, Other
11, Other
22, Other
17, Other
28, Other
17, Other
20, Other
136, Other
140, Other
81, Other
14, Other
1, Other
30, Other
18, Other
11, Other
246, Other
68, Other
4, Other
11, Other
80, Other
33, Other
2, Other
