brand, type, premium, total_sales, avg_sale_price
Nike, Air Max, -69.6, 19, 76
Nike, Air Max, -19.17, 9, 97
Nike, Air Max, -14.55, 199, 94
Nike, Air Max, -13.08, 4, 113
Nike, Air Max, -20, 331, 112
Nike, Air Max, -12.94, 66, 74
Nike, Air Max, 16.43, 17, 163
Nike, Air Max, -44.29, 54, 78
Nike, Air Max, -41.67, 9, 70
Nike, Air Max, -43.33, 8, 68
Nike, Air Max, -5, 27, 114
Nike, Air Max, -47.22, 2, 95
Nike, Air Max, -30, 5, 112
Nike, Air Max, 7.14, 1, 150
Nike, Air Max, -5.33, 3, 142
Nike, Air Max, 8.18, 68, 119
Nike, Air Max, -0.91, 219, 109
Nike, Air Max, 36.11, 166, 196
Nike, Air Max, 263.75, 9976, 582
Nike, Air Max, 137, 847, 237
Nike, Air Max, -18.57, 36, 114
Nike, Air Max, -29.23, 159, 92
Nike, Air Max, -36.15, 168, 83
Nike, Air Max, 12.31, 323, 292
Nike, Air Max, -12.69, 183, 227
Nike, Air Max, -32.86, 5, 94
Nike, Air Max, 1.43, 23, 142
Nike, Air Max, -3.33, 143, 145
Nike, Air Max, -60.65, 2, 61
Nike, Air Max, -23.85, 928, 99
Nike, Air Max, -35.38, 45, 84
Nike, Air Max, 17.36, 60, 169
Nike, Air Max, -33.57, 65, 93
Nike, Air Max, -55.71, 20, 62
Nike, Air Max, -20, 16, 152
Nike, Air Max, -46.84, 21, 101
Nike, Air Max, -55.79, 4, 84
Nike, Air Max, -32.11, 14, 129
Nike, Air Max, -15.26, 40, 161
Nike, Air Max, -0.67, 175, 149
Nike, Air Max, 48.75, 920, 238
Nike, Air Max, -19.33, 103, 121
Nike, Air Max, -17.33, 106, 124
Nike, Air Max, -20, 16, 128
Nike, Air Max, -4.67, 128, 143
Nike, Air Max, 0.67, 271, 151
Nike, Air Max, -27.33, 124, 109
Nike, Air Max, -7.33, 423, 139
Nike, Air Max, -23.33, 86, 115
Nike, Air Max, 10.67, 5, 166
Nike, Air Max, -10.62, 76, 143
Nike, Air Max, -11.88, 67, 141
Nike, Air Max, -3.12, 194, 155
Nike, Air Max, -11.33, 75, 133
Nike, Air Max, 30, 545, 195
Nike, Air Max, 27.69, 20, 166
Nike, Air Max, 14.67, 1489, 172
Nike, Air Max, 1.67, 23, 122
Nike, Air Max, -42.35, 59, 98
Nike, Air Max, -47.06, 2, 90
Nike, Air Max, -61.18, 2, 66
Nike, Air Max, -42.35, 52, 98
Nike, Air Max, -41.18, 80, 100
Nike, Air Max, -47.06, 12, 90
Nike, Air Max, -34.71, 5, 111
Nike, Air Max, 20, 22, 204
Nike, Air Max, -16.47, 37, 142
Nike, Air Max, -8.57, 1, 128
Nike, Air Max, -27.33, 41, 109
Nike, Air Max, -15.33, 203, 127
Nike, Air Max, 20.67, 1382, 181
Nike, Air Max, 15.83, 110, 139
Nike, Air Max, -15.33, 138, 127
Nike, Air Max, -32.94, 13, 114
Nike, Air Max, -20, 191, 120
Nike, Air Max, 8.75, 13, 174
Nike, Air Max, -14, 80, 129
Nike, Air Max, -23.33, 173, 115
Nike, Air Max, -10, 11, 135
Nike, Air Max, -5.33, 24, 142
Nike, Air Max, -8, 40, 138
Nike, Air Max, 18, 47, 177
Nike, Air Max, -12.67, 223, 131
Nike, Air Max, -7.33, 400, 139
Nike, Air Max, 6.67, 17, 160
Nike, Air Max, -15.33, 74, 127
Nike, Air Max, -17.33, 7, 124
Nike, Air Max, -7.33, 175, 139
Nike, Air Max, -8, 116, 138
Nike, Air Max, -8, 172, 138
Nike, Air Max, -10, 94, 180
Nike, Air Max, -6.92, 44, 121
Nike, Air Max, -33.08, 15, 87
Nike, Air Max, 77.06, 27, 301
Nike, Air Max, -59.33, 23, 61
Nike, Air Max, -16.67, 6, 75
Nike, Air Max, 14.81, 40, 155
Nike, Air Max, -22.73, 151, 85
Nike, Air Max, -13.64, 28, 95
Nike, Air Max, -17.27, 7, 91
Nike, Air Max, -31.67, 45, 82
Nike, Air Max, -25.45, 13, 82
Nike, Air Max, 3, 2, 103
Nike, Air Max, -22.14, 85, 109
Nike, Air Max, 12.22, 14, 101
Nike, Air Max, 12.67, 82, 169
Nike, Air Max, -38.46, 2, 80
Nike, Air Max, -9.09, 58, 100
Nike, Air Max, -10.91, 121, 98
Nike, Air Max, -20.91, 24, 87
Nike, Air Max, -24.55, 47, 83
Nike, Air Max, 20.71, 984, 169
Nike, Air Max, -54, 65, 69
Nike, Air Max, -59.33, 14, 61
Nike, Air Max, 21.54, 309, 158
Nike, Air Max, -17.27, 37, 91
Nike, Air Max, -25.56, 2, 67
Nike, Air Max, 445, 914, 872
Nike, Air Max, 296.25, 379, 634
Nike, Air Max, -27.14, 26, 102
Nike, Air Max, 22.22, 45, 165
Nike, Air Max, -21.82, 47, 86
Nike, Air Max, -21.82, 31, 86
Nike, Air Max, -6.36, 13, 103
Nike, Air Max, -1.67, 53, 118
Nike, Air Max, 57.5, 20, 189
Nike, Air Max, -20.91, 3, 87
Nike, Air Max, 8.18, 858, 119
Nike, Air Max, 4.44, 38, 94
Nike, Air Max, -6.67, 5, 84
Nike, Air Max, -7.27, 87, 102
Nike, Air Max, -25, 45, 90
Nike, Air Max, -21.67, 49, 94
Nike, Air Max, -5, 16, 95
Nike, Air Max, -30, 56, 84
Nike, Air Max, -51.25, 166, 78
Nike, Air Max, -62.5, 3, 60
Nike, Air Max, -42.31, 3, 75
Nike, Air Max, -37.5, 1, 100
Nike, Air Max, -16.15, 5, 109
Nike, Air Max, -24.17, 12, 91
Nike, Air Max, -7.14, 3, 130
Nike, Air Max, -21.25, 1, 126
Nike, Air Max, -36.88, 49, 101
Nike, Air Max, 2.5, 389, 164
Nike, Air Max, -40, 117, 96
Nike, Air Max, -21.25, 67, 126
Nike, Air Max, -30, 6, 98
Nike, Air Max, -24.62, 4, 98
Nike, Air Max, -19.13, 8, 93
Nike, Air Max, -55, 41, 108
Nike, Air Max, -60.87, 2, 45
Nike, Air Max, -19.09, 152, 89
Nike, Air Max, -9.09, 1, 100
Nike, Air Max, -27.86, 40, 101
Nike, Air Max, -32.14, 120, 95
Nike, Air Max, 50, 1, 165
Nike, Air Max, 8.33, 6, 130
Nike, Air Max, 35, 97, 162
Nike, Air Max, -7.78, 7, 83
Nike, Air Max, -11.54, 2, 115
Nike, Air Max, -32.86, 112, 94
Nike, Air Max, -44.29, 23, 78
Nike, Air Max, -26.43, 70, 103
Nike, Air Max, 1.43, 43, 142
Nike, Air Max, -22.14, 7, 109
Nike, Air Max, -6.43, 369, 131
Nike, Air Max, -35.71, 45, 90
Nike, Air Max, -17.14, 4, 116
Nike, Air Max, -14.29, 1, 120
Nike, Air Max, -38, 6, 93
Nike, Air Max, -33.85, 81, 86
Nike, Air Max, -44.8, 5, 69
Nike, Air Max, -32.31, 37, 88
Nike, Air Max, -29.17, 5, 85
Nike, Air Max, -32.5, 38, 81
Nike, Air Max, -14.71, 34, 145
Nike, Air Max, -29.41, 10, 120
Nike, Air Max, -47.06, 1, 90
Nike, Air Max, 66.88, 2, 267
Nike, Air Max, -22.35, 507, 132
Nike, Air Max, -22, 2, 78
Nike, Air Max, -56.67, 6, 78
Nike, Air Max, -1.76, 5, 167
Nike, Air Max, -18, 23, 82
Nike, Air Max, 7.06, 770, 182
Nike, Air Max, -4, 63, 192
Nike, Air Max, -8.13, 2, 147
Nike, Air Max, -28.75, 18, 114
Nike, Air Max, -31.18, 42, 117
Nike, Air Max, 1.05, 927, 192
Nike, Air Max, -7.89, 635, 175
Nike, Air Max, -30.59, 31, 118
Nike, Air Max, -17.65, 77, 140
Nike, Air Max, -28.82, 10, 121
Nike, Air Max, -22.94, 62, 131
Nike, Air Max, -1.18, 193, 168
Nike, Air Max, -7.65, 148, 157
Nike, Air Max, -28.24, 29, 122
Nike, Air Max, -30.59, 18, 118
Nike, Air Max, -37.5, 42, 100
Nike, Air Max, -58.33, 13, 75
Nike, Air Max, -15.62, 35, 135
Nike, Air Max, -22.5, 252, 124
Nike, Air Max, -3.89, 74, 173
Nike, Air Max, 82.35, 162, 310
Nike, Air Max, -20.63, 628, 127
Nike, Air Max, -22.35, 18, 132
Nike, Air Max, -21.18, 91, 134
Nike, Air Max, -37.06, 9, 107
Nike, Air Max, -37, 4, 63
Nike, Air Max, -16.36, 48, 138
Nike, Air Max, -21.88, 68, 125
Nike, Air Max, -17.65, 76, 140
Nike, Air Max, -30, 11, 126
Nike, Air Max, -21.88, 35, 125
Nike, Air Max, -50, 1, 85
Nike, Air Max, -34.12, 5, 112
Nike, Air Max, -12.57, 123, 153
Nike, Air Max, -20.5, 24, 159
Nike, Air Max, -42.5, 9, 115
Nike, Air Max, 22, 10, 244
Nike, Air Max, -10, 7, 144
Nike, Air Max, -34.71, 73, 111
Nike, Air Max, -0.59, 13, 169
Nike, Air Max, -29.37, 106, 113
Nike, Air Max, -17.5, 21, 132
Nike, Air Max, -19.41, 38, 137
Nike, Air Max, -34.12, 18, 112
Nike, Air Max, -26.88, 248, 117
Nike, Air Max, -26.25, 77, 118
Nike, Air Max, -47.06, 13, 90
Nike, Air Max, -32.35, 28, 115
Nike, Air Max, -29.41, 28, 120
Nike, Air Max, -0.62, 488, 159
Nike, Air Max, -14.71, 15, 145
Nike, Air Max, -12.94, 94, 148
Nike, Air Max, -5.63, 226, 151
Nike, Air Max, -27.06, 6, 124
Nike, Air Max, -14.71, 26, 145
Nike, Air Max, -27.5, 13, 116
Nike, Air Max, 8.82, 346, 185
Nike, Air Max, 2.78, 283, 185
Nike, Air Max, 2.78, 277, 185
Nike, Air Max, 15, 214, 207
Nike, Air Max, 72.35, 1596, 293
Nike, Air Max, 40, 225, 217
Nike, Air Max, 24.12, 373, 211
Nike, Air Max, -4.37, 4, 153
Nike, Air Max, -11.88, 62, 141
Nike, Air Max, 2.94, 353, 175
Nike, Air Max, -6.87, 127, 149
Nike, Air Max, -32.35, 22, 115
Nike, Air Max, -17.65, 26, 140
Nike, Air Max, 15, 4101, 184
Nike, Air Max, 6.25, 662, 170
Nike, Air Max, -20.56, 79, 143
Nike, Air Max, -11.25, 199, 142
Nike, Air Max, -6, 11, 141
Nike, Air Max, 35, 479, 216
Nike, Air Max, 0, 208, 160
Nike, Air Max, 326.84, 969, 811
Nike, Air Max, 254.21, 1288, 673
Nike, Air Max, 377.89, 954, 908
Nike, Air Max, -15.29, 107, 144
Nike, Air Max, -6.47, 295, 159
Nike, Air Max, -3.53, 455, 164
Nike, Air Max, 29.41, 133, 220
Nike, Air Max, -12.94, 159, 148
Nike, Air Max, -28, 141, 126
Nike, Air Max, -20, 101, 140
Nike, Air Max, -1.18, 740, 168
Nike, Air Max, -22.5, 135, 124
Nike, Air Max, 11.18, 109, 189
Nike, Air Max, -20, 522, 144
Nike, Air Max, 52, 306, 228
Nike, Air Max, 36, 353, 238
Nike, Air Max, -23.33, 778, 138
Nike, Air Max, 36.25, 610, 218
Nike, Air Max, 24.37, 2252, 199
Nike, Air Max, 12, 338, 168
Nike, Air Max, 25.88, 92, 214
Nike, Air Max, -5.88, 43, 160
Nike, Air Max, 5, 67, 189
Nike, Air Max, -22.35, 107, 132
Nike, Air Max, 166.67, 796, 480
Nike, Air Max, 192.22, 463, 526
Nike, Air Max, -18.13, 12, 131
Nike, Air Max, -21.76, 2, 133
Nike, Air Max, -23.75, 24, 122
Nike, Air Max, 23.75, 72, 198
Nike, Air Max, 51.67, 408, 273
Nike, Air Max, -32.5, 34, 108
Nike, Air Max, 29.37, 242, 207
Nike, Air Max, 35.62, 23, 217
Nike, Air Max, -25, 21, 120
Nike, Air Max, -14.71, 13, 145
Nike, Air Max, -32.94, 23, 114
Nike, Air Max, 36.25, 44, 218
Nike, Air Max, -24, 3, 114
Nike, Air Max, 4.37, 588, 167
Nike, Air Max, 12.5, 1182, 180
Nike, Air Max, 25.56, 6, 226
Nike, Air Max, -41.05, 271, 112
Nike, Air Max, -2.5, 91, 156
Nike, Air Max, -23.12, 113, 123
Nike, Air Max, -31.11, 172, 124
Nike, Air Max, 25, 2567, 225
Nike, Air Max, -32.22, 100, 122
Nike, Air Max, 47.5, 209, 236
Nike, Air Max, 75, 1565, 280
Nike, Air Max, 23.75, 10, 198
Nike, Air Max, -25.62, 182, 119
Nike, Air Max, 113.14, 107, 373
Nike, Air Max, 226.29, 120, 571
Nike, Air Max, -0.62, 192, 159
Nike, Air Max, 13.75, 1163, 182
Nike, Air Max, -1.88, 221, 157
Nike, Air Max, -8.75, 66, 146
Nike, Air Max, -15, 320, 136
Nike, Air Max, -10.59, 67, 152
Nike, Air Max, -15, 204, 136
Nike, Air Max, -38.89, 15, 110
Nike, Air Max, -23.89, 24, 137
Nike, Air Max, -34.44, 36, 118
Nike, Air Max, -6.67, 284, 168
Nike, Air Max, 1.67, 599, 183
Nike, Air Max, 2.63, 1264, 195
Nike, Air Max, -37.78, 52, 112
Nike, Air Max, -22.5, 314, 155
Nike, Air Max, 5, 7, 126
Nike, Air Max, 10.83, 16, 133
Nike, Air Max, -25, 2, 90
Nike, Air Max, -29.44, 3, 127
Nike, Air Max, 0, 2, 110
Nike, Air Max, -66.19, 3, 71
Nike, Air Max, -7.62, 57, 194
Nike, Air Max, -48.33, 17, 93
Nike, Air Max, -23.33, 6, 92
Nike, Air Max, 335.86, 64, 632
Nike, Air Max, 5.62, 231, 169
Nike, Air Max, 12.94, 59, 192
Nike, Air Max, 5, 140, 168
Nike, Air Max, -6.67, 57, 140
Nike, Air Max, -5.63, 130, 151
Nike, Air Max, -25.33, 10, 112
Nike, Air Max, -4.12, 77, 163
Nike, Air Max, 6.25, 33, 170
Nike, Air Max, -24, 23, 133
Nike, Air Max, 28, 46, 192
Nike, Air Max, 1.88, 305, 163
Nike, Air Max, 0, 415, 180
Nike, Air Max, -44, 28, 98
Nike, Air Max, 9.38, 295, 175
Nike, Air Max, -3.12, 163, 155
Nike, Air Max, -7.5, 50, 148
Nike, Air Max, 7.5, 3, 172
Nike, Air Max, 5, 2, 168
Nike, Air Max, 5.33, 18, 158
Nike, Air Max, -19.37, 17, 129
Nike, Air Max, 44, 45, 216
Nike, Air Max, -21.88, 1, 125
Nike, Air Max, -25.62, 11, 119
Nike, Air Max, 21.76, 9, 207
Nike, Air Max, 10, 99, 187
Nike, Air Max, -1.88, 8, 157
Nike, Air Max, 18, 20, 177
Nike, Air Max, -13.12, 9, 139
Nike, Air Max, -27.27, 3, 80
Nike, Air Max, -38.18, 15, 68
Nike, Air Max, -50, 1, 50
Nike, Air Max, -53.85, 2, 60
Nike, Air Max, -50.83, 8, 59
Nike, Air Max, -48.75, 15, 82
Nike, Air Max, -50.5, 32, 99
Nike, Air Max, -46.25, 45, 86
Nike, Air Max, -41.33, 30, 88
Nike, Air Max, -50.67, 11, 74
Nike, Air Max, -14, 38, 129
Nike, Air Max, -28, 62, 108
Nike, Air Max, -36, 4, 96
Nike, Air Max, -52, 13, 72
Nike, Air Max, -59.33, 33, 61
Nike, Air Max, -63.33, 6, 55
Nike, Air Max, -33.33, 1, 100
Nike, Air Max, -20.67, 116, 119
Nike, Air Max, -49.33, 31, 76
Nike, Air Max, -53.33, 2, 70
Nike, Air Max, -51.3, 3, 56
Nike, Air Max, 10.71, 36, 155
Nike, Air Max, 18.42, 40, 225
Nike, Air Max, -12.11, 60, 167
Nike, Air Max, -18.95, 194, 154
Nike, Air Max, -7.89, 66, 175
Nike, Air Max, -2.63, 87, 185
Nike, Air Max, -4.21, 1298, 182
Nike, Air Max, -1.05, 335, 188
Nike, Air Max, -19.47, 31, 153
Nike, Air Max, 10, 142, 209
Nike, Air Max, -10.53, 22, 170
Nike, Air Max, 0.53, 28, 191
Nike, Air Max, 5.79, 150, 201
Nike, Air Max, -10.53, 174, 170
Nike, Air Max, -7.89, 115, 175
Nike, Air Max, -12.11, 56, 167
Nike, Air Max, -7.89, 26, 175
Nike, Air Max, 1.05, 39, 192
Nike, Air Max, -18.95, 90, 154
Nike, Air Max, -13.68, 114, 164
Nike, Air Max, -1.58, 540, 187
Nike, Air Max, 25.26, 29, 238
Nike, Air Max, -17.37, 295, 157
Nike, Air Max, 12.11, 6, 213
Nike, Air Max, -8.42, 80, 174
Nike, Air Max, 3.68, 4, 197
Nike, Air Max, 1.05, 5, 192
Nike, Air Max, -7.89, 42, 175
Nike, Air Max, 15.79, 29, 220
Nike, Air Max, -36.84, 139, 120
Nike, Air Max, -8.42, 1058, 174
Nike, Air Max, -20, 347, 152
Nike, Air Max, -12.78, 20, 157
Nike, Air Max, -23.16, 112, 146
Nike, Air Max, -4.21, 153, 182
Nike, Air Max, -25.26, 646, 142
Nike, Air Max, -6.84, 1289, 177
Nike, Air Max, -8.95, 1380, 173
Nike, Air Max, 7.22, 39, 193
Nike, Air Max, 11.21, 74, 367
Nike, Air Max, -17.71, 6, 144
Nike, Air Max, -37.14, 8, 110
Nike, Air Max, -7.18, 124, 181
Nike, Air Max, -29.55, 64, 155
Nike, Air Max, 118, 119, 436
Nike, Air Max, -3.16, 69, 184
Nike, Air Max, -10, 73, 171
Nike, Air Max, 8.95, 34, 207
Nike, Air Max, -3.16, 375, 184
Nike, Air Max, 2.63, 43, 195
Nike, Air Max, 23.68, 288, 235
Nike, Air Max, -33.33, 72, 160
Nike, Air Max, -37.22, 26, 113
Nike, Air Max, -13.68, 49, 164
Nike, Air Max, 3.56, 1045, 233
Nike, Air Max, 20.44, 2393, 271
Nike, Air Max, -4, 792, 216
Nike, Air Max, -9, 26, 182
Nike, Air Max, 13.5, 5, 227
Nike, Air Max, -26.5, 63, 147
Nike, Air Max, -2, 73, 196
Nike, Air Max, -3.5, 56, 193
Nike, Air Max, 4, 246, 208
Nike, Air Max, -11.5, 174, 177
Nike, Air Max, 302.8, 855, 1007
Nike, Air Max, -4.21, 76, 182
Nike, Air Max, 4.21, 256, 198
Nike, Air Max, -1.05, 306, 188
Nike, Air Max, 36.84, 2, 260
Nike, Air Max, -23.68, 58, 145
Nike, Air Max, 10, 20, 209
Nike, Air Max, 27.89, 951, 243
Nike, Air Max, 5.79, 231, 201
Nike, Air Max, -31.58, 18, 130
Nike, Air Max, 15.79, 533, 220
Nike, Air Max, -22.63, 140, 147
Nike, Air Max, 10, 241, 209
Nike, Air Max, -16.32, 76, 159
Nike, Air Max, 25.79, 4, 239
Nike, Air Max, 6.84, 1578, 203
Nike, Air Max, 1.05, 577, 192
Nike, Air Max, -20.53, 31, 151
Nike, Air Max, -2.63, 330, 185
Nike, Air Max, -20, 145, 152
Nike, Air Max, -22.63, 219, 147
Nike, Air Max, -26.32, 34, 140
Nike, Air Max, 5.79, 950, 201
Nike, Air Max, 5.26, 217, 200
Nike, Air Max, 20.53, 482, 229
Nike, Air Max, 12.63, 2365, 214
Nike, Air Max, 6.32, 468, 202
Nike, Air Max, 6.84, 1673, 203
Nike, Air Max, -12.63, 123, 166
Nike, Air Max, -40.44, 12, 134
Nike, Air Max, 30, 311, 247
Nike, Air Max, 10.53, 85, 210
Nike, Air Max, -6.84, 305, 177
Nike, Air Max, -1.58, 394, 187
Nike, Air Max, -8.42, 49, 174
Nike, Air Max, -10.53, 114, 170
Nike, Air Max, -19.47, 79, 153
Nike, Air Max, 5.79, 191, 201
Nike, Air Max, 28.95, 208, 245
Nike, Air Max, 37.37, 61, 261
Nike, Air Max, -28.44, 138, 161
Nike, Air Max, -24.44, 87, 170
Nike, Air Max, 136.8, 6410, 592
Nike, Air Max, -16.67, 1, 125
Nike, Air Max, -30.67, 99, 156
Nike, Air Max, -39.11, 28, 137
Nike, Air Max, -37.14, 2, 88
Nike, Air Max, -4.17, 18, 115
Nike, Air Max, -14.62, 376, 111
Nike, Air Max, 4.67, 60, 157
Nike, Air Max, -1.88, 79, 157
Nike, Air Max, -35.38, 52, 84
Nike, Air Max, -39.23, 39, 79
Nike, Air Max, 2.86, 53, 144
Nike, Air Max, 0, 46, 140
Nike, Air Max, -6.43, 5, 131
Nike, Air Max, 32.73, 398, 146
Nike, Air Max, 50, 13, 234
Nike, Air Max, 210, 237, 403
Nike, Air Max, -18.46, 40, 106
Nike, Air Max, -13.08, 102, 113
Nike, Air Max, 3.64, 143, 114
Nike, Air Max, -18.75, 76, 130
Nike, Air Max, -16.67, 19, 125
Nike, Air Max, -34.17, 51, 79
Nike, Air Max, -34.17, 87, 79
Nike, Air Max, 0.67, 177, 151
Nike, Air Max, 9.29, 118, 153
Nike, Air Max, -11.82, 62, 97
Nike, Air Max, -29.6, 22, 176
Nike, Air Max, 19.09, 1360, 131
Nike, Air Max, -24.67, 185, 113
Nike, Air Max, -15.38, 150, 220
Nike, Air Max, 16.92, 3, 152
Nike, Air Max, 12.86, 14, 158
Nike, Air Max, -37.89, 60, 118
Nike, Air Max, 8.67, 664, 163
Nike, Air Max, 2, 15, 153
Nike, Air Max, 12.5, 662, 180
Nike, Air Max, 3.12, 178, 165
Nike, Air Max, -2, 10, 147
Nike, Air Max, -10.59, 153, 152
Nike, Air Max, -22.35, 11, 132
Nike, Air Max, -37.33, 216, 94
Nike, Air Max, -25.33, 71, 112
Nike, Air Max, 15.33, 190, 173
Nike, Air Max, -9.33, 866, 136
Nike, Air Max, 40, 189, 168
Nike, Air Max, -12.14, 710, 123
Nike, Air Max, 45.83, 25, 175
Nike, Air Max, -22.73, 37, 85
Nike, Air Max, -22.31, 27, 101
Nike, Air Max, -1.82, 5, 108
Nike, Air Max, -28.18, 17, 79
Nike, Air Max, 91.33, 1, 287
Nike, Air Max, -23.64, 14, 84
Nike, Air Max, -61.33, 8, 58
Nike, Air Max, -66.67, 1, 40
Nike, Air Max, 94.17, 320, 233
Nike, Air Max, -7.69, 31, 120
Nike, Air Max, 24.71, 6, 212
Nike, Air Max, 33.08, 177, 173
Nike, Air Max, -39.38, 97, 97
Nike, Air Max, -31.87, 9, 109
Nike, Air Max, -18.33, 2, 98
Nike, Air Max, -65, 6, 70
Nike, Air Max, -34.67, 60, 98
Nike, Air Max, 809.09, 1, 1000
Nike, Air Max, 0.91, 27, 111
Nike, Air Max, -21.43, 2, 110
Nike, Air Max, -34.29, 89, 92
Nike, Air Max, -10.71, 54, 125
Nike, Air Max, -11.54, 526, 115
Nike, Air Max, -30.77, 30, 90
Nike, Air Max, -29.23, 108, 92
Nike, Air Max, -1.67, 6, 118
Nike, Air Max, 82, 1521, 364
Nike, Air Max, -26.47, 27, 125
Nike, Air Max, -32.5, 2, 108
Nike, Air Max, 14.71, 8, 195
Nike, Air Max, -25, 16, 135
Nike, Air Max, -18.75, 39, 130
Nike, Air Max, -22.94, 81, 131
Nike, Air Max, -6.47, 10, 159
Nike, Air Max, -19.41, 31, 137
Nike, Air Max, -27.22, 36, 131
Nike, Air Max, -15.62, 1557, 135
Nike, Air Max, -15, 12, 85
Nike, Air Max, -34.71, 9, 111
Nike, Air Max, -39.41, 32, 103
Nike, Air Max, -32.38, 1, 71
Nike, Air Max, -29.41, 77, 120
Nike, Air Max, -26.67, 34, 132
Nike, Air Max, -27.06, 12, 124
Nike, Air Max, 117.65, 60, 370
Nike, Air Max, -14.12, 5, 146
Nike, Air Max, 26.25, 270, 202
Nike, Air Max, -19.44, 375, 145
Nike, Air Max, 32.78, 200, 239
Nike, Air Max, -15.56, 568, 152
Nike, Air Max, 12, 367, 448
Nike, Air Max, 1.76, 3, 173
Nike, Air Max, 44.38, 8, 231
Nike, Air Max, -0.67, 784, 149
Nike, Air Max, 17.5, 229, 188
Nike, Air Max, 302.63, 1262, 765
Nike, Air Max, 7.06, 35, 182
Nike, Air Max, -22.5, 184, 124
Nike, Air Max, -4, 612, 168
Nike, Air Max, 1.88, 493, 163
Nike, Air Max, -17.06, 46, 141
Nike, Air Max, 54.71, 1679, 263
Nike, Air Max, -18.75, 245, 130
Nike, Air Max, -20, 12, 144
Nike, Air Max, -8.75, 112, 146
Nike, Air Max, 3.53, 396, 176
Nike, Air Max, -8.75, 85, 146
Nike, Air Max, 7.5, 505, 172
Nike, Air Max, 2.5, 34, 123
Nike, Air Max, -11.67, 107, 106
Nike, Air Max, -28.33, 17, 129
Nike, Air Max, -12.22, 35, 158
Nike, Air Max, -35.5, 132, 129
Nike, Air Max, -40, 1, 60
Nike, Air Max, -11.88, 242, 141
Nike, Air Max, -42.86, 1, 100
Nike, Air Max, -28, 15, 126
Nike, Air Max, -29.37, 38, 113
Nike, Air Max, 25.33, 7, 188
Nike, Air Max, 14, 53, 171
Nike, Air Max, -33.33, 89, 100
Nike, Air Max, -8, 7, 138
Nike, Air Max, -4.29, 46, 134
Nike, Air Max, -2.11, 26, 186
Nike, Air Max, -4.74, 51, 181
Nike, Air Max, -21.05, 90, 150
Nike, Air Max, -21.43, 5, 165
Nike, Air Max, 18.95, 949, 226
Nike, Air Max, -8.42, 384, 174
Nike, Air Max, 11.05, 76, 211
Nike, Air Max, -12.63, 116, 166
Nike, Air Max, -19.47, 161, 153
Nike, Air Max, 31.05, 72, 249
Nike, Air Max, -35.43, 128, 113
Nike, Air Max, -37.71, 55, 109
Nike, Air Max, -38.95, 9, 116
Nike, Air Max, 3.16, 9, 196
Nike, Air Max, -23.16, 122, 146
Nike, Air Max, 5.79, 237, 201
Nike, Air Max, -9.47, 525, 172
Nike, Air Max, -17.89, 97, 156
Nike, Air Max, -12, 434, 176
Nike, Air Max, -12.5, 96, 175
Nike, Air Max, 19.5, 633, 239
Nike, Air Max, -21.5, 40, 157
Nike, Air Max, 6.32, 6, 202
Nike, Air Max, 150.8, 5198, 627
Nike, Air Max, 61.05, 32, 306
Nike, Air Max, 43.68, 689, 273
Nike, Air Max, 20.53, 238, 229
Nike, Air Max, 1.58, 42, 193
Nike, Air Max, -13.16, 370, 165
Nike, Air Max, -3.68, 529, 183
Nike, Air Max, 41.58, 739, 269
Nike, Air Max, -24, 232, 171
Nike, Air Max, -24.44, 41, 170
Nike, Air Max, -11.56, 944, 199
Nike, Air Max, -38.46, 157, 80
Nike, Air Max, -27.14, 473, 102
Nike, Air Max, -30, 47, 91
Nike, Air Max, -2.86, 7, 136
Nike, Air Max, -25, 2, 105
Nike, Air Max, -48.67, 1, 77
Nike, Air Max, 78.75, 426, 286
Nike, Air Max, -31.58, 48, 130
Nike, Air Max, 7.78, 246, 194
Nike, Air Max, -25, 3, 90
Nike, Air Max, -35, 71, 78
Nike, Air Max, 291.88, 285, 627
Nike, Air Max, -9.33, 2, 68
Nike, Air Max, -38.89, 1, 55
Nike, Air Max, -20.83, 1, 95
Nike, Air Max, -50, 20, 80
Nike, Air Max, 78.12, 35, 285
Nike, Air Max, -13.12, 314, 139
Nike, Air Max, 47.5, 180, 236
Nike, Air Max, 3.12, 97, 165
Nike, Air Max, -10.62, 69, 143
Nike, Air Max, 19.38, 4, 191
Nike, Air Max, 28.75, 527, 206
Nike, Air Max, -56.67, 42, 65
Nike, Air Max, -58.67, 3, 62
Nike, Air Max, 3.16, 1619, 196
Nike, Air Max, 4.74, 473, 199
Nike, Air Max, -18.95, 5, 154
Nike, Air Max, 10, 270, 209
Nike, Air Max, -31.56, 117, 154
Nike, Air Max, 200, 1, 600
Nike, Air Max, -16.15, 5, 109
Nike, Air Max, -20.77, 12, 103
Nike, Air Max, -27.69, 49, 94
Nike, Air Max, -52.94, 10, 80
Nike, Air Max, -21.88, 94, 125
Nike, Air Max, -13.12, 284, 139
Nike, Air Max, 27.5, 12, 204
Nike, Air Max, -6.47, 441, 159
Nike, Air Max, -15.62, 107, 135
Nike, Air Max, -38.82, 140, 104
Nike, Air Max, -2.94, 64, 165
Nike, Air Max, -24.38, 34, 121
Nike, Air Max, -34.21, 143, 125
Nike, Air Max, 47.37, 155, 280
Nike, Air Max, 7.89, 91, 205
Nike, Air Max, 6.84, 3, 203
Nike, Air Max, 14.74, 4, 218
