brand, total_sales, type
Jordan, 1, Other
Jordan, 3, Other
Jordan, 7, Other
Jordan, 1, Other
Jordan, 2, Other
Jordan, 1, Other
Jordan, 7, Other
Jordan, 7, Other
Jordan, 1, Other
Jordan, 13, Other
Jordan, 2, Other
Jordan, 2, Other
Jordan, 2, Other
Jordan, 3, Other
Jordan, 1, Other
Jordan, 2, Other
Jordan, 2, Other
Jordan, 4, Other
Jordan, 2, Other
Jordan, 2, Other
Jordan, 5, Other
Jordan, 2, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 2, Other
Jordan, 2, Other
Jordan, 1, Other
Jordan, 2, Other
Jordan, 2, Other
Jordan, 1, Other
Jordan, 2, Other
Jordan, 1, Other
Jordan, 4, Other
Jordan, 2, Other
Jordan, 1, Other
Jordan, 2, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 11, Other
Jordan, 3, Other
Jordan, 1, Other
Jordan, 2, Other
Jordan, 2, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 4, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 2, Other
Jordan, 2, Other
Jordan, 2, Other
Jordan, 6, Other
Jordan, 2, Other
Jordan, 4, Other
Jordan, 16, Other
Jordan, 2, Other
Jordan, 1, Other
Jordan, 27, Other
Jordan, 1, Other
Jordan, 8, Other
Jordan, 2, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 1, Other
Jordan, 118, Packs
Jordan, 52, Packs
Jordan, 128, Packs
Jordan, 19, Packs
Jordan, 70, Packs
Jordan, 216, Packs
Jordan, 35, Packs
Jordan, 20, Packs
Jordan, 29, Packs
Jordan, 40, Packs
Jordan, 41, Packs
Jordan, 2, Packs
Jordan, 41, Packs
Jordan, 27, Packs
Jordan, 37, Packs
Jordan, 1, Packs
Jordan, 9, Packs
Jordan, 81, Packs
Jordan, 44, Packs
Jordan, 65, Packs
Jordan, 82, Packs
Jordan, 174, Packs
Jordan, 19, Packs
Jordan, 62, Packs
Jordan, 158, Packs
Jordan, 739, Packs
Jordan, 133, Packs
Jordan, 1, Packs
Jordan, 15, Packs
Jordan, 14, Spizike
Jordan, 11, Spizike
Jordan, 29, Spizike
Jordan, 2, Spizike
Jordan, 1, Spizike
Jordan, 45, Spizike
Jordan, 1, Spizike
Jordan, 4, Spizike
Jordan, 14, Spizike
Jordan, 24, Spizike
Jordan, 9, Spizike
Jordan, 22, Spizike
Jordan, 2, Spizike
Jordan, 6, Spizike
Jordan, 3, Spizike
Jordan, 15, Spizike
Jordan, 9, Spizike
Jordan, 12, Spizike
Jordan, 61, Spizike
Jordan, 16, Spizike
Jordan, 18, Spizike
Jordan, 13, Spizike
Jordan, 1, Spizike
Jordan, 32, Spizike
Jordan, 52, Spizike
Jordan, 10, Spizike
Jordan, 53, Spizike
Jordan, 6, Spizike
Jordan, 19, Spizike
Jordan, 39, Spizike
Jordan, 20, Spizike
Jordan, 306, Spizike
Jordan, 22, Spizike
Jordan, 4, Spizike
Jordan, 156, Spizike
Jordan, 121, Spizike
Jordan, 2, Spizike
Jordan, 82, Spizike
Jordan, 3, Spizike
