name, premium, brand, retail_price
Jordan 7 Retro Championship Pack "Champagne", -16.4, Jordan, 250
Jordan 7 Retro Championship Pack "Cigar", -20.8, Jordan, 250
Jordan 7 Retro Doernbecher, 60, Jordan, 190
Jordan 7 Retro French Blue (2015), -12.63, Jordan, 190
Jordan 7 Retro Hare (2015), 1.58, Jordan, 190
Jordan 7 Retro Hare 2015 (GS), 19.29, Jordan, 140
Jordan 7 Retro Low Bordeaux, 18.57, Jordan, 140
Jordan 7 Retro Low Bright Concord, 8.57, Jordan, 140
Jordan 7 Retro Low Taxi, -1.43, Jordan, 140
Jordan 7 Retro Marvin the Martian, -25.79, Jordan, 190
Jordan 7 Retro N7, 15.79, Jordan, 190
Jordan 7 Retro Nothing But Net, 14.21, Jordan, 190
Jordan 7 Retro Olympic (2004), 74.4, Jordan, 125
Jordan 7 Retro Olympic (2012), 60.62, Jordan, 160
Jordan 7 Retro Pantone, -37.89, Jordan, 190
Jordan 7 Retro Pure Platinum, -33.68, Jordan, 190
Jordan 7 Retro Pure Platinum (GS), -20.71, Jordan, 140
Jordan 7 Retro Tinker Alternate, -11.05, Jordan, 190
Jordan 7 Retro Tinker Alternate (GS), -3.57, Jordan, 140
Jordan 7 Retro Bordeaux (2015), 17.37, Jordan, 190
Jordan 7 Retro Raptors (2012), 66.25, Jordan, 160
Jordan 8 Retro Alternate, -3.16, Jordan, 190
Jordan 8 Retro Aqua (2007), 57.14, Jordan, 140
Jordan 8 Retro Aqua 2015 (GS), -2.31, Jordan, 130
Jordan 8 Retro Black Cement, -14.74, Jordan, 190
Jordan 8 Retro Bugs Bunny (2013), 15, Jordan, 160
Jordan 8 Retro Champagne, 2, Jordan, 250
Jordan 8 Retro Chrome (2015), -0.53, Jordan, 190
Jordan 8 Retro Confetti, -12, Jordan, 250
Jordan 8 Retro Cool Grey, -14.74, Jordan, 190
Jordan 8 Retro Doernbecher, 240.53, Jordan, 190
Jordan 8 Retro OVO Black, 22.22, Jordan, 225
Jordan 8 Retro OVO White, 28, Jordan, 225
Jordan 8 Retro Phoenix Suns, 0.63, Jordan, 160
Jordan 8 Retro Playoffs (2013), 34.38, Jordan, 160
Jordan 8 Retro Snow Blizzard (GS), -20, Jordan, 140
Jordan 8 Retro South Beach, -11.05, Jordan, 190
Jordan 8 Retro Take Flight "Undefeated", -3.68, Jordan, 190
Jordan 8 Retro Three Peat, -20, Jordan, 190
Jordan 8 Retro Tinker Air Raid, -13.68, Jordan, 190
Jordan 8 Retro Tinker Air Raid (GS), -18.57, Jordan, 140
Jordan 8 Retro Valentine's Day 2018 (W), 51.58, Jordan, 190
Jordan 8 Retro Aqua (2015), 5.26, Jordan, 190
Jordan 9 Retro Anthracite, -8.95, Jordan, 190
Jordan 9 Retro Barons, 18.24, Jordan, 170
Jordan 9 Retro Blue Pearl, 14.21, Jordan, 190
Jordan 9 Retro Boot Black Concord, -20, Jordan, 225
Jordan 9 Retro Boot Green Abyss, -9.78, Jordan, 225
Jordan 9 Retro Boot NRG Olive, -13.33, Jordan, 225
Jordan 9 Retro Bred Patent, 16.32, Jordan, 190
Jordan 9 Retro Bred Patent (GS), 22.14, Jordan, 140
Jordan 9 Retro Cool Grey (2012), 68.12, Jordan, 160
Jordan 9 Retro Johnny Kilroy, 43.12, Jordan, 160
Jordan 9 Retro Kobe Bryant PE, -7.89, Jordan, 190
Jordan 9 Retro Low Pantone, -31.76, Jordan, 170
Jordan 9 Retro Low Snakeskin, -20.59, Jordan, 170
Jordan 9 Retro MOP Melo, 65.79, Jordan, 190
Jordan 9 Retro OG (2016), 25.79, Jordan, 190
Jordan 9 Retro Boot Military Brown, 15.11, Jordan, 225
Jordan 9 Retro Boot Wheat, -20.89, Jordan, 225
Jordan 9 Retro City of Flight, -19.47, Jordan, 190
Jordan 9 Retro Statue, -17.89, Jordan, 190
Jordan 10 Retro Bobcats, -13.53, Jordan, 170
Jordan 10 Retro Bulls Over Broadway, -7.37, Jordan, 190
Jordan 10 Retro Charlotte (2016), -28.42, Jordan, 190
Jordan 10 Retro Chicago Bulls (2012), 6.88, Jordan, 160
Jordan 10 Retro Chicago Flag, -26.32, Jordan, 190
Jordan 10 Retro Cool Grey, -16.32, Jordan, 190
Jordan 10 Retro Doernbecher, 55.29, Jordan, 170
Jordan 10 Retro Double Nickel, -5.26, Jordan, 190
Jordan 10 Retro Drake OVO Black, 14.67, Jordan, 225
Jordan 10 Retro Drake OVO White, 41.78, Jordan, 225
Jordan 10 Retro I'm Back, -7.89, Jordan, 190
Jordan 10 Retro Lady of Liberty, -32.63, Jordan, 190
Jordan 10 Retro Light Smoke Grey, -5.79, Jordan, 190
Jordan 10 Retro Light Smoke Grey (GS), -0.71, Jordan, 140
Jordan 10 Retro Los Angeles, -23.68, Jordan, 190
Jordan 10 Retro New York City (2016), -32.63, Jordan, 190
Jordan 10 Retro Orlando, -21.58, Jordan, 190
Jordan 10 Retro Orlando (GS), -37.14, Jordan, 140
Jordan 10 Retro Paris, -4.21, Jordan, 190
Jordan 10 Retro Powder (2014), -7.06, Jordan, 170
Jordan 10 Retro Rio, -20, Jordan, 190
Jordan 10 Retro Russell Westbrook Class of 2006, -16.32, Jordan, 190
Jordan 10 Retro Shadow (2018), -19.47, Jordan, 190
Jordan 10 Retro Shadow 2018 (GS), -37.86, Jordan, 140
Jordan 10 Retro Steel (2013), 37.06, Jordan, 170
Jordan 10 Retro Tinker, -22.63, Jordan, 190
Jordan 10 Retro Venom Green, -16.47, Jordan, 170
Jordan 11 Retro 72-10, 24.55, Jordan, 220
Jordan 11 Retro 72-10 (GS), 21.25, Jordan, 160
Jordan 11 Retro Cap and Gown, 28.8, Jordan, 250
Jordan 11 Retro Cleat Black, -27.2, Jordan, 125
Jordan 11 Retro Cleat Concord, -6.4, Jordan, 125
Jordan 11 Retro Cleat Cool Grey, -24, Jordan, 125
Jordan 11 Retro Cleat White Red, -12, Jordan, 125
Jordan 11 Retro Concord (2011), 120.57, Jordan, 175
Jordan 11 Retro Concord (2018), 28.18, Jordan, 220
Jordan 11 Retro Concord 2018 (GS), 9.41, Jordan, 170
Jordan 11 Retro Concord 2018 (PS), 12.22, Jordan, 90
Jordan 11 Retro Concord 2018 (TD), 15.71, Jordan, 70
Jordan 11 Retro Cool Grey (2010), 136.57, Jordan, 175
Jordan 11 Retro Gamma Blue, 100, Jordan, 185
Jordan 11 Retro Gamma Blue (GS), 116.15, Jordan, 130
Jordan 11 Retro Heiress Black Stingray (GS), -25.45, Jordan, 220
Jordan 11 Retro Heiress Night Maroon (GS), 31.82, Jordan, 220
Jordan 11 Retro Legend Blue (2014), 33, Jordan, 200
Jordan 11 Retro Legend Blue 2014 (GS), 29.33, Jordan, 150
Jordan 11 Retro Low Barons, 32, Jordan, 175
Jordan 11 Retro Low Barons (GS), 15.38, Jordan, 130
Jordan 11 Retro Low Bleached Coral (GS), 19.23, Jordan, 130
Jordan 11 Retro Low Bred, 64.71, Jordan, 170
Jordan 11 Retro Low Bred (GS), 77.5, Jordan, 120
Jordan 11 Retro Low Cherry (2016), 30, Jordan, 170
Jordan 11 Retro Low Cherry 2016 (GS), 42.5, Jordan, 120
Jordan 11 Retro Low Citrus 2015 (GS), 64.17, Jordan, 120
Jordan 11 Retro Low Cleat Concord, -5.83, Jordan, 120
Jordan 11 Retro Low Closing Ceremony, 13.53, Jordan, 170
Jordan 11 Retro Low Closing Ceremony (GS), 3.08, Jordan, 130
Jordan 11 Retro Low Concord, 94.67, Jordan, 150
Jordan 11 Retro Low Cool Grey, 1.71, Jordan, 175
Jordan 11 Retro Low Cool Grey (GS), 1.54, Jordan, 130
Jordan 11 Retro Low Derek Jeter RE2PECT, 7.5, Jordan, 200
Jordan 11 Retro Low Georgetown, 34.71, Jordan, 170
Jordan 11 Retro Low Georgetown (GS), 34.17, Jordan, 120
Jordan 11 Retro Low Green Snakeskin, 87.33, Jordan, 150
Jordan 11 Retro Low Heiress Pure Platinum (GS), -19.43, Jordan, 175
Jordan 11 Retro Low IE Cobalt (2015), -7.65, Jordan, 170
Jordan 11 Retro Low IE Flash Crimson, -20.59, Jordan, 170
Jordan 11 Retro Low IE Obsidian, -6.29, Jordan, 175
Jordan 11 Retro Low IE Referee (2015), -1.76, Jordan, 170
Jordan 11 Retro Low IE Rio Teal, -17.06, Jordan, 170
Jordan 11 Retro Low IE Volt, -17.06, Jordan, 170
Jordan 11 Retro Low IE White Gym Red, -33.71, Jordan, 175
Jordan 11 Retro Low Infrared, 71.33, Jordan, 150
Jordan 11 Retro Low Iridescent, 5.14, Jordan, 175
Jordan 11 Retro Low Iridescent (GS), 25.38, Jordan, 130
Jordan 11 Retro Low Midnight Navy, 20.59, Jordan, 170
Jordan 11 Retro Low Reverse Concord, 115, Jordan, 140
Jordan 11 Retro Low Rose Gold (W), 13.71, Jordan, 175
Jordan 11 Retro Low Think 16 Rook To Queen (W), 27.43, Jordan, 175
Jordan 11 Retro Low University Blue (2017), 6.29, Jordan, 175
Jordan 11 Retro Low University Blue (GS), 16.15, Jordan, 130
Jordan 11 Retro Low White Red (2012), 67.14, Jordan, 140
Jordan 11 Retro Neutral Olive (W), -31.36, Jordan, 220
Jordan 11 Retro Pantone, 66.4, Jordan, 250
Jordan 11 Retro Pinnacle Grey Suede, 38, Jordan, 400
Jordan 11 Retro Platinum Tint, -9.09, Jordan, 220
Jordan 11 Retro Platinum Tint (GS), -14.12, Jordan, 170
Jordan 11 Retro Playoffs (2001), 199.2, Jordan, 125
Jordan 11 Retro Playoffs (2012), 141.67, Jordan, 180
Jordan 11 Retro Silver Anniversary (2010), 116, Jordan, 150
Jordan 11 Retro Space Jam (2009), 89.71, Jordan, 175
Jordan 11 Retro Space Jam (2016), 31.36, Jordan, 220
Jordan 11 Retro Space Jam 2016 (GS), 22.94, Jordan, 170
Jordan 11 Retro Space Jam 2016 (PS), 22.22, Jordan, 90
Jordan 11 Retro UNC Win Like 82, 2.27, Jordan, 220
Jordan 11 Retro UNC Win Like 82 (GS), -1.76, Jordan, 170
Jordan 11 Retro Win Like 96, 12.73, Jordan, 220
Jordan 11 Retro Win Like 96 (GS), 18.24, Jordan, 170
Jordan 11 Retro Win Like 96 (PS), 41.11, Jordan, 90
Jordan 11 Retro Win Like 96 (TD), 20, Jordan, 70
Jordan 12 Retro Black Deadly Pink (GS), -4.29, Jordan, 140
Jordan 12 Retro Black Rush Pink (GS), -21.43, Jordan, 140
Jordan 12 Retro Bordeaux, -7.37, Jordan, 190
Jordan 12 Retro Bordeaux (GS), 7.14, Jordan, 140
Jordan 12 Retro Cherry (2009), 159.33, Jordan, 150
Jordan 12 Retro Chinese New Year, 6.4, Jordan, 250
Jordan 12 Retro Chinese New Year (2019), 0, Jordan, 250
Jordan 12 Retro Chinese New Year (GS), 16.25, Jordan, 160
Jordan 12 Retro Chris Paul Class Of 2003, -5.26, Jordan, 190
Jordan 12 Retro Chris Paul Class Of 2003 (GS), 15.71, Jordan, 140
Jordan 12 Retro Cool Grey, 38.13, Jordan, 160
Jordan 12 Retro Dark Grey, 6.84, Jordan, 190
Jordan 12 Retro Deep Royal Blue, 17.37, Jordan, 190
Jordan 12 Retro Deep Royal Blue (GS), 0.71, Jordan, 140
Jordan 12 Retro Desert Sand (GS), -10, Jordan, 140
Jordan 12 Retro Doernbecher (2017), 33.68, Jordan, 190
Jordan 12 Retro Doernbecher 2017 (GS), 37.86, Jordan, 140
Jordan 12 Retro Flu Game (2016), 42.63, Jordan, 190
Jordan 12 Retro Flu Game 2016 (GS), 1.43, Jordan, 140
Jordan 12 Retro French Blue (2016), 24.74, Jordan, 190
Jordan 12 Retro French Blue 2016 (GS), -9.29, Jordan, 140
Jordan 12 Retro Gamma Blue, 82.35, Jordan, 170
Jordan 12 Retro Grey University Blue, 3.16, Jordan, 190
Jordan 12 Retro Grey University Blue (GS), -29.29, Jordan, 140
Jordan 12 Retro Gym Red, 15.79, Jordan, 190
Jordan 12 Retro Gym Red (2018), 1.58, Jordan, 190
Jordan 12 Retro Gym Red (GS), -16.43, Jordan, 140
Jordan 12 Retro Gym Red 2018 (GS), 5.71, Jordan, 140
Jordan 12 Retro Gym Red 2018 (PS), -13.75, Jordan, 80
Jordan 12 Retro Gym Red 2018 (TD), 6.67, Jordan, 60
Jordan 12 Retro International Flight, -1, Jordan, 200
Jordan 12 Retro International Flight (GS), -15.71, Jordan, 140
Jordan 12 Retro Light Aqua (GS), 2.14, Jordan, 140
Jordan 12 Retro Low Max Orange, -17.06, Jordan, 170
Jordan 12 Retro Low Wolf Grey, -6.47, Jordan, 170
Jordan 12 Retro Michigan, 13.78, Jordan, 225
Jordan 12 Retro Nylon, 11.58, Jordan, 190
Jordan 12 Retro OVO Black, 78.67, Jordan, 225
Jordan 12 Retro OVO White, 199.56, Jordan, 225
Jordan 12 Retro Obsidian (2012), 51.88, Jordan, 160
Jordan 12 Retro PSNY, 17, Jordan, 300
Jordan 12 Retro Playoffs (2012), 72.5, Jordan, 160
Jordan 12 Retro Taxi (2013), 93.53, Jordan, 170
Jordan 12 Retro The Master, 48.42, Jordan, 190
Jordan 12 Retro University Blue (GS) (2016), 12.86, Jordan, 140
Jordan 12 Retro Vachetta Tan (W), -26.84, Jordan, 190
Jordan 12 Retro Wings, 114.67, Jordan, 225
Jordan 12 Retro Winter Black, 6, Jordan, 200
Jordan 12 Retro Winter Black (GS), 15.71, Jordan, 140
Jordan 12 Retro Wool, -2, Jordan, 200
Jordan 12 Retro Dynamic Pink (GS), 7.14, Jordan, 140
Jordan 12 Retro Low Playoffs, 7.06, Jordan, 170
Jordan 12 Retro The Master (GS), 25.71, Jordan, 140
Jordan 13 Retro 3M Reflective Silver, 3.24, Jordan, 185
Jordan 13 Retro Alternate History of Flight, -17.89, Jordan, 190
Jordan 13 Retro Alternate History of Flight (GS), -6.43, Jordan, 140
Jordan 13 Retro Altitude (2017), -24.74, Jordan, 190
Jordan 13 Retro Altitude 2017 (GS), -44.29, Jordan, 140
Jordan 13 Retro Barons Hologram, 21.62, Jordan, 185
Jordan 13 Retro Black Cat, 16.32, Jordan, 190
Jordan 13 Retro Bred (2013), 8.82, Jordan, 170
Jordan 13 Retro Bred (2017), -1.05, Jordan, 190
Jordan 13 Retro Bred 2017 (GS), -22.14, Jordan, 140
Jordan 13 Retro Carmelo Anthony Class Of 2002 (B-Grade), -31.05, Jordan, 190
Jordan 13 Retro Chris Paul Away, -15, Jordan, 200
Jordan 13 Retro Chris Paul Home, 34, Jordan, 200
Jordan 13 Retro Dirty Bred, 0.54, Jordan, 185
Jordan 13 Retro Doernbecher, 29.78, Jordan, 225
Jordan 13 Retro Flint (2010), 120.62, Jordan, 160
Jordan 13 Retro Grey Toe (2014), -8.11, Jordan, 185
Jordan 13 Retro He Got Game (2013), 46.47, Jordan, 170
Jordan 13 Retro He Got Game 2018 (GS), 25.71, Jordan, 140
Jordan 13 Retro Low Brave Blue, -12, Jordan, 175
Jordan 13 Retro Low Bred, -4.37, Jordan, 160
Jordan 13 Retro Low Chutney, -33.71, Jordan, 175
Jordan 13 Retro Low Clot Sepia Stone, 71, Jordan, 200
Jordan 13 Retro Low Hornets, 1.88, Jordan, 160
Jordan 13 Retro Low Pure Platinum, -13.14, Jordan, 175
Jordan 13 Retro Low Pure Platinum (GS), -14.17, Jordan, 120
Jordan 13 Retro OG Chicago (2017), -4.21, Jordan, 190
Jordan 13 Retro OG Chicago 2017 (GS), -5.71, Jordan, 140
Jordan 13 Retro Olive, -32.63, Jordan, 190
Jordan 13 Retro Olive (GS), -45.71, Jordan, 140
Jordan 13 Retro Phantom (W), -33.16, Jordan, 190
Jordan 13 Retro Playoffs (2011), 72.5, Jordan, 160
Jordan 13 Retro Wheat, -28.95, Jordan, 190
Jordan 13 Retro Wheat (GS), -36.43, Jordan, 140
Jordan 13 Retro White Hyper Royal Black, 6.32, Jordan, 190
Jordan 13 Retro He Got Game (2018), 10.53, Jordan, 190
Jordan 13 Retro White Hyper Royal Black (GS), 5.71, Jordan, 140
Jordan 13 Retro Low Clot Black Red, 65.5, Jordan, 200
Jordan 14 Retro Black Toe (2014), 46.47, Jordan, 170
Jordan 14 Retro Indiglo (2016), -27.89, Jordan, 190
Jordan 14 Retro Last Shot 2018 (GS), -22.14, Jordan, 140
Jordan 14 Retro Low Laney (2015), 15.29, Jordan, 170
Jordan 14 Retro Thunder, 29.41, Jordan, 170
Jordan 14 Retro Wolf Grey, -9.41, Jordan, 170
Jordan 14 Retro Desert Sand, -14.74, Jordan, 190
Jordan 14 Retro Ferrari, 64, Jordan, 200
Jordan 14 Retro Last Shot (2018), -5.26, Jordan, 190
Jordan 14 Retro Oxidized Green (2016), -22.11, Jordan, 190
Jordan 15 Retro Obsidian, -30, Jordan, 190
Jordan 15 Retro Stealth (2017), -20, Jordan, 190
Jordan 15 Retro Doernbecher (2018), 22.63, Jordan, 190
Air Jordan XXXII Black Cat, -33.51, Jordan, 185
Jordan 16 Retro Midnight Navy (2016), -26.4, Jordan, 250
Jordan 16 Retro Trophy Room French Blue, -31.27, Jordan, 275
Jordan 17 Retro Copper (2016), -35.2, Jordan, 250
Jordan 17 Retro Low SoleFly Alternate Lightning, 57.33, Jordan, 225
Jordan 17 Retro Trophy Room (No Shirt), -22.55, Jordan, 275
Jordan 18 Retro Black Sport Royal, 7.11, Jordan, 225
Jordan 18 Retro Campfire Orange, -34.22, Jordan, 225
Jordan 18 Retro Racer Blue, -30.22, Jordan, 225
Jordan 18 Retro Toro, 20, Jordan, 225
Jordan 18 Retro White Sport Royal, 33.33, Jordan, 225
Jordan 18 Retro Yellow Ochre, -31.56, Jordan, 225
Jordan 19 Retro White Flint Grey, -12.89, Jordan, 225
Jordan 20 Retro 30th Anniversary Laser, -49.2, Jordan, 250
Jordan 20 Retro Stealth (2015), -29.09, Jordan, 220
Jordan 23 Chicago, -48, Jordan, 225
Jordan 23 Trophy Room Black, -15.64, Jordan, 275
Jordan XX9 Hare, -55.56, Jordan, 225
Jordan XX9 Pantone, -54, Jordan, 250
Jordan XXX1 Banned, -19.46, Jordan, 185
Jordan XXX1 Black Cat, -56.22, Jordan, 185
Jordan XXX1 Chicago, -50.27, Jordan, 185
Jordan XXX1 Royal, -55.14, Jordan, 185
Jordan XXX1 Space Jam, -41.08, Jordan, 185
Jordan XXX1 Why Not Cement, 4.32, Jordan, 185
Jordan XXXII Black Cement, -31.35, Jordan, 185
Jordan XXXII CEO, -49.73, Jordan, 185
Jordan XXXII Chinese New Year (2018), 4.86, Jordan, 185
Jordan XXXII Low Free Throw Line, -22.5, Jordan, 160
Jordan XXXII Low Last Shot, -38.12, Jordan, 160
Jordan XXXII Low MJ Day, -38.12, Jordan, 160
Jordan XXXII Rosso Corsa, 15.14, Jordan, 185
Jordan XXXII Russell Westbrook OKC, -49.73, Jordan, 185
Jordan XXXIII Future of Flight, 15.43, Jordan, 175
Jordan XXXIII Tech Pack (China Release), 36, Jordan, 175
Jordan XXXIII Visible Utility, 5.14, Jordan, 175
Jordan 17 Retro Chicago Bulls, -54, Jordan, 250
Jordan 17 Retro Trophy Room (With T-Shirt), -3.1, Jordan, 323
Jordan 23 Black Stealth, 9.73, Jordan, 185
Jordan XXXII NRG, 99, Jordan, 200
Jordan XXXIII Blackout, 2.86, Jordan, 175
Air Jordan Black Cat Bred, -14, Jordan, 150
Jordan 2 Retro Melo (2018), -4.74, Jordan, 190
Jordan 6 Rings Concord (2018), -26.06, Jordan, 165
Jordan 6 Rings Space Jam (2018), -16.97, Jordan, 165
Jordan Future Premium Black Glow (2018), -43.24, Jordan, 185
Jordan Future Premium Black Infrared 23 (2018), -51.35, Jordan, 185
Jordan Future Quai54 (2018), 12, Jordan, 150
Jordan Future Triple Black, -53.33, Jordan, 150
Jordan Legacy 312 Black White, -26, Jordan, 150
Jordan Legacy 312 Command Force Volt, -11.25, Jordan, 160
Jordan Legacy 312 Ghost Green, 11.87, Jordan, 160
Jordan Legacy 312 Lakers, -17.33, Jordan, 150
Jordan Legacy 312 Rookie of the Year, -32, Jordan, 150
Jordan Legacy 312 Storm Blue, 37.5, Jordan, 160
Jordan Legacy 312 Tech Challenge 2 Hot Lava, 5.62, Jordan, 160
Jordan Legacy 312 Toro, -33.13, Jordan, 160
Jordan Legacy 312 Trainer 3 Medicine Ball, 0, Jordan, 160
Jordan Spiz'ike Olive Canvas, -38.86, Jordan, 175
Jordan Why Not 0.2 Future History, 25.6, Jordan, 125
Jordan Why Not Zer0.1 2-Way, -18.4, Jordan, 125
Jordan Why Not Zer0.1 Mirror Image, 8, Jordan, 125
Jordan XX8 Think 16 (Locked & Loaded), 47.5, Jordan, 200
Jordan Zoom Tenacity 88 Black Cement, -6.4, Jordan, 125
Jordan Beginning Moments Pack 1-1, 97.5, Jordan, 200
Jordan Converse Pack, -32, Jordan, 300
Jordan Countdown Pack 11-12, 120.32, Jordan, 310
Jordan Golden Moments Pack (6-7), 17.14, Jordan, 350
Jordan Ultimate Gift of Flight (11-29), -14.6, Jordan, 500
Jordan Defining Moments Pack Last Shot, -33, Jordan, 500
Jordan x Max Atmos Pack, 109, Jordan, 400
Jordan Spizike Black Varsity Red (2017), -50.86, Jordan, 175
Jordan Spizike Gym Red, -54.86, Jordan, 175
Jordan Spizike Midnight Navy, -52, Jordan, 175
ASICS Gel-Lyte III End Wasabi (Special Box), 72.14, Other, 140
ASICS Gel-Lyte III Kicks Lab KL-SHINOBI, 18.6, Other, 129
ASICS Gel-Lyte III Kith x Moncler Blue, 5.33, Other, 225
ASICS Gel-Lyte III Villa x Wale Intercontinental Champion, -62.5, Other, 160
ASICS Gel-Lyte V BAIT "Splash City", -40.67, Other, 150
ASICS Gel-Lyte V Diamond Supply Co x Ronnie Fieg "Tiffany" Grey, -22.29, Other, 175
Asics Gel-Lyte III 24 Kilates Express, 17.84, Other, 185
Asics Gel-Lyte III Afew x Beams Orange Koi, 103.79, Other, 211
Asics Gel-Lyte III Atmos World Map, 15.33, Other, 150
Converse Chuck Taylor All-Star 70s Hi Clot Ice Cold, 122.73, Other, 110
Converse Chuck Taylor All-Star 70s Hi Comme des Garcons Polka Dot Black, 25.19, Other, 135
Converse Chuck Taylor All-Star 70s Hi Dr. Woo Wear to Reveal Black, 42.73, Other, 110
Converse Chuck Taylor All-Star 70s Hi Golf Le Fleur Burlap, -0.91, Other, 110
Converse Chuck Taylor All-Star 70s Hi Golf Le Fleur Parchment, 16, Other, 100
Converse Chuck Taylor All-Star 70s Hi JW Anderson Felt Fuchsia Purple Island Green, 27.69, Other, 130
Converse Chuck Taylor All-Star 70s Hi Kith x Coca Cola Navy, 105.33, Other, 150
Converse Chuck Taylor All-Star 70s Hi Kith x Coca Cola Red, 118, Other, 150
Converse Chuck Taylor All-Star 70s Hi Kith x Coca Cola White, 147.33, Other, 150
Converse Chuck Taylor All-Star 70s Hi Kith x Coca Cola Yellow, 119.33, Other, 150
Converse Chuck Taylor All-Star 70s Hi Midnight Studios, 62.5, Other, 120
Converse Chuck Taylor All-Star 70s Hi Off-White, 140.77, Other, 130
Converse Chuck Taylor All-Star 70s Hi Toy JW Anderson Kumquat, 54.67, Other, 150
Converse Chuck Taylor All-Star 70s Hi Vince Staples Black, 31.82, Other, 110
Converse Chuck Taylor All-Star 70s Ox Toy JW Anderson Pink, 60, Other, 140
Converse Chuck Taylor All-Star 70s Ox Undefeated Varsity Jacket, 11.67, Other, 120
Converse Chuck Taylor All-Star 70s Ox Undercover Black, 18.18, Other, 110
Converse Chuck Taylor All-Star 70s Ox Undercover White, 10.91, Other, 110
Converse Chuck Taylor All-Star Hi Off-White, 624.62, Other, 130
Converse One Star Ox Midnight Studios, 16.36, Other, 110
Converse One Star Ox Tyler The Creator Golf Le Fleur Solar Power, 90, Other, 100
Converse One Star Ox Tyler the Creator Golf Le Fleur Bachelor Blue, 30, Other, 100
Converse One Star Ox Tyler the Creator Golf Le Fleur Geranium Pink, 40, Other, 100
Converse One Star Ox Tyler the Creator Golf Le Fleur Jade Lime, 33, Other, 100
Converse One Star Ox Tyler the Creator Golf Le Fleur Jolly Green, 52, Other, 100
Converse One Star Ox Tyler the Creator Golf Le Fleur Mono (Black), 76, Other, 100
Converse One Star Ox Tyler the Creator Golf Le Fleur Mono (Blue), 59, Other, 100
Converse One Star Ox Tyler the Creator Golf Le Fleur Mono (White), 55, Other, 100
Converse One Star Ox Tyler the Creator Golf Le Fleur Pink Orange, 4, Other, 100
Converse One Star Ox Tyler the Creator Golf Le Fleur Purple Green, 16, Other, 100
Converse One Star Ox Tyler the Creator Golf Le Fleur Red Blue, 30, Other, 100
Converse Pro Leather Think 16 (The Scoop), 29, Other, 100
Converse Chuck Taylor All-Star 70s Hi Brain Dead, 100, Other, 110
Converse Chuck Taylor All-Star 70s Hi Toy JW Anderson Green, 30, Other, 150
Converse Chuck Taylor All-Star 70s Ox Toy JW Anderson Purple, 55, Other, 140
Converse One Star Ox Golf Le Fleur Burlap, 7, Other, 100
Converse One Star Ox Tyler the Creator Golf Le Fleur Light Blue Pink, 40, Other, 100
Converse Chuck Taylor All-Star 70s Hi Comme des Garcons PLAY Black, 22.4, Other, 125
Converse Chuck Taylor All-Star 70s Hi Comme des Garcons PLAY White, 15.2, Other, 125
Converse Chuck Taylor All-Star 70s Ox Comme des Garcons PLAY Black, 17.5, Other, 120
Converse Chuck Taylor All-Star 70s Ox Comme des Garcons PLAY White, 17.5, Other, 120
Diadora Intrepid Bait x Astro Boy, -7.06, Other, 170
Diadora B. Elite Bait x Astro Boy, -12.14, Other, 140
Puma Cleated Creeper Surf Rihanna Fenty Blue Green (W), 30, Other, 140
Puma Clyde Court Disrupt Red Blast, 12.5, Other, 120
Puma Parallel The Weeknd Black, -54.55, Other, 220
Puma RS-0 Polaroid, 11.67, Other, 120
Puma RS-0 SEGA Dr. Eggman, 13.08, Other, 130
Puma RS-0 SEGA Sonic the Hedgehog, 51.54, Other, 130
Puma RS-X Reinvention, 10.37, Other, 135
Puma RS-X Toys White, 19.13, Other, 115
Puma Suede Classic MCM, 10, Other, 340
Puma Thunder Desert Bright White, -15, Other, 120
Puma Thunder Electric Black White Orange, -8.33, Other, 120
Puma Thunder Spectra Black, 40, Other, 120
Puma Thunder Spectra Grey Yellow, -7.5, Other, 120
New Balance 990v4 Made In 1982, 96, Other, 100
New Balance 997 OG Kith United Arrows and Sons, 15.91, Other, 220
New Balance 997 OG Kith nonnative, 28.64, Other, 220
New Balance 997S Fusion Kith x nonnative Brown Beige, 53.81, Other, 210
New Balance 997S Kith nonnative, 29.33, Other, 150
New Balance 999 Concepts Hyannis (Blue), 30.5, Other, 200
New Balance 999 Concepts Hyannis (Red), 11, Other, 200
Reebok Classic Nylon Bait x YG, 10.77, Other, 130
Reebok Ex-O-Fit Clean Hi Bait x Ghostbusters x Stranger Things Vintage, -5.71, Other, 140
Reebok Instapump Fury Future Overbranded, -69.14, Other, 175
Reebok Pump Omni Lite Dee Brown Black (2017), 9.17, Other, 120
Reebok Question Mid Blue Toe 2016, 12.14, Other, 140
Reebok Shaq Attaq Orlando (2013), -7.5, Other, 160
UA Curry 1 Low Championship, 26.36, Other, 110
Under Armour ASAP Rocky SRLo Black, 42.4, Other, 250
Under Armour ASAP Rocky SRLo Black Blue, 36, Other, 250
Under Armour Curry 4 Flushed Pink, 56.92, Other, 130
Under Armour Curry 4 More Dimes, 20, Other, 130
Under Armour Curry 4 White Black, 3.08, Other, 130
Under Armour Curry 4 White Gold, 43.08, Other, 130
Under Armour Curry 5 Pi Day, 44.62, Other, 130
Under Armour Project Rock 1 Blue White Red, 40, Other, 120
Vans Authentic Disney Mickey's Birthday, 36.92, Other, 65
Vans Authentic Golden Coast Black White, -3.64, Other, 55
